id,banco,red,ubicacion,barrio,comuna,anillo,distancia,cantidad_delitos,area_km2,densidad,base,densidad_relativa
40076,Banco Patagonia,BANELCO,FLORIDA 999,Retiro,Comuna 1,1,0-50 m,118.0,0.007841371226357887,15048.388425146393,15048.388425146393,1.0
40076,Banco Patagonia,BANELCO,FLORIDA 999,Retiro,Comuna 1,2,50-100 m,53.0,0.023524113679051644,2253.0073065918227,15048.388425146393,0.1497175141244339
40076,Banco Patagonia,BANELCO,FLORIDA 999,Retiro,Comuna 1,3,100-150 m,49.0,0.03920685613180504,1249.7814115794572,15048.388425146393,0.08305084745759406
41023,CitiBank,BANELCO,FLORIDA Y VIAMONTE,San Nicolas,Comuna 1,1,0-50 m,76.0,0.007841371226357887,9692.182375518016,9692.182375518016,1.0
41023,CitiBank,BANELCO,FLORIDA Y VIAMONTE,San Nicolas,Comuna 1,2,50-100 m,106.0,0.023524113679051644,4506.014613183645,9692.182375518016,0.4649122807021895
41023,CitiBank,BANELCO,FLORIDA Y VIAMONTE,San Nicolas,Comuna 1,3,100-150 m,27.0,0.03920685613180504,688.6550635233745,9692.182375518016,0.0710526315789191
40880,Banco Galicia,BANELCO,"FOREST AV. Y LACROZE, FEDERICO AV.",Chacarita,Comuna 15,1,0-50 m,151.0,0.007841371226357887,19256.83603556869,19256.83603556869,1.0
40880,Banco Galicia,BANELCO,"FOREST AV. Y LACROZE, FEDERICO AV.",Chacarita,Comuna 15,2,50-100 m,85.0,0.023524113679051644,3613.313604911414,19256.83603556869,0.18763796909509836
40880,Banco Galicia,BANELCO,"FOREST AV. Y LACROZE, FEDERICO AV.",Chacarita,Comuna 15,3,100-150 m,142.0,0.03920685613180504,3621.81551927108,19256.83603556869,0.18807947019860063
40877,Banco Galicia,BANELCO,FRENCH Y PUEYRREDON AV.,Recoleta,Comuna 2,1,0-50 m,111.0,0.007841371226357887,14155.687416874996,14155.687416874996,1.0
40877,Banco Galicia,BANELCO,FRENCH Y PUEYRREDON AV.,Recoleta,Comuna 2,2,50-100 m,130.0,0.023524113679051644,5526.244336923339,14155.687416874996,0.39039039039075574
40877,Banco Galicia,BANELCO,FRENCH Y PUEYRREDON AV.,Recoleta,Comuna 2,3,100-150 m,63.0,0.03920685613180504,1606.8618148878736,14155.687416874996,0.11351351351346833
40059,Banco Patagonia,BANELCO,"GALLARDO, ANGEL AV. Y GAONA AV.",Caballito,Comuna 6,1,0-50 m,35.0,0.007841371226357887,4463.505041356981,4463.505041356981,1.0
40059,Banco Patagonia,BANELCO,"GALLARDO, ANGEL AV. Y GAONA AV.",Caballito,Comuna 6,2,50-100 m,52.0,0.023524113679051644,2210.4977347693357,4463.505041356981,0.4952380952385588
40059,Banco Patagonia,BANELCO,"GALLARDO, ANGEL AV. Y GAONA AV.",Caballito,Comuna 6,3,100-150 m,15.0,0.03920685613180504,382.58614640187466,4463.505041356981,0.0857142857142516
40868,Banco Galicia,BANELCO,"GALLARDO, ANGEL AV. Y PUEYRREDON, HONORIO, DR. AV.",Caballito,Comuna 6,1,0-50 m,26.0,0.007841371226357887,3315.7466021509,3315.7466021509,1.0
40868,Banco Galicia,BANELCO,"GALLARDO, ANGEL AV. Y PUEYRREDON, HONORIO, DR. AV.",Caballito,Comuna 6,2,50-100 m,109.0,0.023524113679051644,4633.543328651107,3315.7466021509,1.3974358974372054
40868,Banco Galicia,BANELCO,"GALLARDO, ANGEL AV. Y PUEYRREDON, HONORIO, DR. AV.",Caballito,Comuna 6,3,100-150 m,93.0,0.03920685613180504,2372.034107691623,3315.7466021509,0.7153846153843307
40991,Banco Galicia,BANELCO,GAONA AV. Y NAZCA AV.,Villa Santa Rita,Comuna 11,1,0-50 m,12.0,0.007841371226357887,1530.3445856081078,1530.3445856081078,1.0
40991,Banco Galicia,BANELCO,GAONA AV. Y NAZCA AV.,Villa Santa Rita,Comuna 11,2,50-100 m,44.0,0.023524113679051644,1870.4211601894378,1530.3445856081078,1.222222222223366
40991,Banco Galicia,BANELCO,GAONA AV. Y NAZCA AV.,Villa Santa Rita,Comuna 11,3,100-150 m,92.0,0.03920685613180504,2346.528364598165,1530.3445856081078,1.5333333333327233
41123,HSBC Bank Argentina,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,1,0-50 m,2.0,0.007841371226357887,255.05743093468462,255.05743093468462,1.0
41123,HSBC Bank Argentina,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,2,50-100 m,8.0,0.023524113679051644,340.0765745798978,255.05743093468462,1.3333333333345814
41123,HSBC Bank Argentina,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,3,100-150 m,10.0,0.03920685613180504,255.05743093458312,255.05743093468462,0.9999999999996021
40974,Banco Galicia,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,1,0-50 m,15.0,0.007841371226357887,1912.9307320101345,1912.9307320101345,1.0
40974,Banco Galicia,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,2,50-100 m,40.0,0.023524113679051644,1700.3828728994888,1912.9307320101345,0.8888888888897208
40974,Banco Galicia,BANELCO,"GARAY, JUAN DE AV. Y HUERGO, ING. AV.",San Telmo,Comuna 1,3,100-150 m,42.0,0.03920685613180504,1071.241209925249,1912.9307320101345,0.5599999999997771
41178,HSBC Bank Argentina,BANELCO,GASCON 450,Almagro,Comuna 5,1,0-50 m,63.0,0.007841371226357887,8034.309074442565,8034.309074442565,1.0
41178,HSBC Bank Argentina,BANELCO,GASCON 450,Almagro,Comuna 5,2,50-100 m,212.0,0.023524113679051644,9012.02922636729,8034.309074442565,1.1216931216941715
41178,HSBC Bank Argentina,BANELCO,GASCON 450,Almagro,Comuna 5,3,100-150 m,229.0,0.03920685613180504,5840.815168401953,8034.309074442565,0.7269841269838376
39968,Banco Macro,BANELCO,"GILARDI, GILARDO Y RAMOS MEJIA, JOSE MARIA, DR. AV.",Retiro,Comuna 1,1,0-50 m,47.0,0.007841371226357887,5993.849626965089,5993.849626965089,1.0
39968,Banco Macro,BANELCO,"GILARDI, GILARDO Y RAMOS MEJIA, JOSE MARIA, DR. AV.",Retiro,Comuna 1,2,50-100 m,633.0,0.023524113679051644,26908.558963634412,5993.849626965089,4.489361702131862
39968,Banco Macro,BANELCO,"GILARDI, GILARDO Y RAMOS MEJIA, JOSE MARIA, DR. AV.",Retiro,Comuna 1,3,100-150 m,21.0,0.03920685613180504,535.6206049626245,5993.849626965089,0.089361702127624
40021,Banco Patagonia,BANELCO,"GIMENEZ, ANGEL M. Y HIDALGO",Caballito,Comuna 6,1,0-50 m,221.0,0.007841371226357887,28183.84611828265,28183.84611828265,1.0
40021,Banco Patagonia,BANELCO,"GIMENEZ, ANGEL M. Y HIDALGO",Caballito,Comuna 6,2,50-100 m,87.0,0.023524113679051644,3698.332748556388,28183.84611828265,0.13122171945713637
40021,Banco Patagonia,BANELCO,"GIMENEZ, ANGEL M. Y HIDALGO",Caballito,Comuna 6,3,100-150 m,60.0,0.03920685613180504,1530.3445856074986,28183.84611828265,0.05429864253391504
41280,ICBC,BANELCO,"GONZALEZ, ELPIDIO Y SEGUROLA AV.",Monte Castro,Comuna 10,1,0-50 m,64.0,0.007841371226357887,8161.837789909908,8161.837789909908,1.0
41280,ICBC,BANELCO,"GONZALEZ, ELPIDIO Y SEGUROLA AV.",Monte Castro,Comuna 10,2,50-100 m,43.0,0.023524113679051644,1827.9115883669506,8161.837789909908,0.22395833333354295
41280,ICBC,BANELCO,"GONZALEZ, ELPIDIO Y SEGUROLA AV.",Monte Castro,Comuna 10,3,100-150 m,61.0,0.03920685613180504,1555.850328700957,8161.837789909908,0.19062499999992416
40325,Banco Santander Río,BANELCO,"GORDILLO, TIMOTEO Y ROCA, CNEL. AV.",Villa Riachuelo,Comuna 8,1,0-50 m,1.0,0.007841371226357887,127.52871546734231,127.52871546734231,1.0
40325,Banco Santander Río,BANELCO,"GORDILLO, TIMOTEO Y ROCA, CNEL. AV.",Villa Riachuelo,Comuna 8,2,50-100 m,33.0,0.023524113679051644,1402.8158701420784,127.52871546734231,11.000000000010296
40325,Banco Santander Río,BANELCO,"GORDILLO, TIMOTEO Y ROCA, CNEL. AV.",Villa Riachuelo,Comuna 8,3,100-150 m,23.0,0.03920685613180504,586.6320911495412,127.52871546734231,4.59999999999817
40674,BBVA Banco Francés,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,1,0-50 m,0.0,0.007841371226357887,0.0,0.0,
40674,BBVA Banco Francés,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,2,50-100 m,2.0,0.023524113679051644,85.01914364497445,0.0,
40674,BBVA Banco Francés,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,3,100-150 m,1.0,0.03920685613180504,25.50574309345831,0.0,
40769,Banco Galicia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,1,0-50 m,2.0,0.007841371226357887,255.05743093468462,255.05743093468462,1.0
40769,Banco Galicia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,2,50-100 m,4.0,0.023524113679051644,170.0382872899489,255.05743093468462,0.6666666666672907
40769,Banco Galicia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,3,100-150 m,4.0,0.03920685613180504,102.02297237383324,255.05743093468462,0.3999999999998408
40068,Banco Patagonia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,1,0-50 m,2.0,0.007841371226357887,255.05743093468462,255.05743093468462,1.0
40068,Banco Patagonia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,2,50-100 m,0.0,0.023524113679051644,0.0,255.05743093468462,0.0
40068,Banco Patagonia,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,3,100-150 m,1.0,0.03920685613180504,25.50574309345831,255.05743093468462,0.0999999999999602
41113,HSBC Bank Argentina,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,1,0-50 m,14.0,0.007841371226357887,1785.4020165427924,1785.4020165427924,1.0
41113,HSBC Bank Argentina,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,2,50-100 m,29.0,0.023524113679051644,1232.7775828521294,1785.4020165427924,0.6904761904768367
41113,HSBC Bank Argentina,BANELCO,GRIVEO Y SAN MARTIN AV.,Villa Devoto,Comuna 11,3,100-150 m,28.0,0.03920685613180504,714.1608066168327,1785.4020165427924,0.3999999999998408
40763,Banco Galicia,BANELCO,GUARDIA VIEJA 4558,Almagro,Comuna 5,1,0-50 m,45.0,0.007841371226357887,5738.792196030404,5738.792196030404,1.0
40763,Banco Galicia,BANELCO,GUARDIA VIEJA 4558,Almagro,Comuna 5,2,50-100 m,132.0,0.023524113679051644,5611.263480568314,5738.792196030404,0.977777777778693
40763,Banco Galicia,BANELCO,GUARDIA VIEJA 4558,Almagro,Comuna 5,3,100-150 m,190.0,0.03920685613180504,4846.091187757079,5738.792196030404,0.8444444444441084
40243,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,1,0-50 m,10.0,0.007841371226357887,1275.2871546734232,1275.2871546734232,1.0
40243,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,2,50-100 m,37.0,0.023524113679051644,1572.8541574320273,1275.2871546734232,1.2333333333344876
40243,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,3,100-150 m,5.0,0.03920685613180504,127.52871546729156,1275.2871546734232,0.0999999999999602
40194,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,1,0-50 m,0.0,0.007841371226357887,0.0,0.0,
40194,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,2,50-100 m,10.0,0.023524113679051644,425.0957182248722,0.0,
40194,Banco Santander Río,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,3,100-150 m,59.0,0.03920685613180504,1504.8388425140404,0.0,
41013,CitiBank,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,1,0-50 m,3.0,0.007841371226357887,382.58614640202694,382.58614640202694,1.0
41013,CitiBank,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,2,50-100 m,20.0,0.023524113679051644,850.1914364497444,382.58614640202694,2.222222222224302
41013,CitiBank,BANELCO,"GUEMES, MACACHA Y MANSO JUANA",Puerto Madero,Comuna 1,3,100-150 m,5.0,0.03920685613180504,127.52871546729156,382.58614640202694,0.3333333333332007
39708,Banco Columbia,BANELCO,HELGUERA Y NOGOYA,Villa Del Parque,Comuna 11,1,0-50 m,5.0,0.007841371226357887,637.6435773367116,637.6435773367116,1.0
39708,Banco Columbia,BANELCO,HELGUERA Y NOGOYA,Villa Del Parque,Comuna 11,2,50-100 m,12.0,0.023524113679051644,510.11486186984666,637.6435773367116,0.8000000000007487
39708,Banco Columbia,BANELCO,HELGUERA Y NOGOYA,Villa Del Parque,Comuna 11,3,100-150 m,5.0,0.03920685613180504,127.52871546729156,637.6435773367116,0.1999999999999204
41035,CitiBank,BANELCO,HELGUERA Y SAN MARTIN AV.,Agronomia,Comuna 15,1,0-50 m,40.0,0.007841371226357887,5101.148618693693,5101.148618693693,1.0
41035,CitiBank,BANELCO,HELGUERA Y SAN MARTIN AV.,Agronomia,Comuna 15,2,50-100 m,19.0,0.023524113679051644,807.6818646272573,5101.148618693693,0.1583333333334815
41035,CitiBank,BANELCO,HELGUERA Y SAN MARTIN AV.,Agronomia,Comuna 15,3,100-150 m,37.0,0.03920685613180504,943.7124944579575,5101.148618693693,0.18499999999992636
40062,Banco Patagonia,BANELCO,HIPOLITO YRIGOYEN 1778,Monserrat,Comuna 1,1,0-50 m,46.0,0.007841371226357887,5866.320911497746,5866.320911497746,1.0
40062,Banco Patagonia,BANELCO,HIPOLITO YRIGOYEN 1778,Monserrat,Comuna 1,2,50-100 m,183.0,0.023524113679051644,7779.251643515162,5866.320911497746,1.3260869565229803
40062,Banco Patagonia,BANELCO,HIPOLITO YRIGOYEN 1778,Monserrat,Comuna 1,3,100-150 m,139.0,0.03920685613180504,3545.298289990705,5866.320911497746,0.604347826086716
40129,Banco Santander Río,BANELCO,HIPOLITO YRIGOYEN 402,Monserrat,Comuna 1,1,0-50 m,84.0,0.007841371226357887,10712.412099256753,10712.412099256753,1.0
40129,Banco Santander Río,BANELCO,HIPOLITO YRIGOYEN 402,Monserrat,Comuna 1,2,50-100 m,130.0,0.023524113679051644,5526.244336923339,10712.412099256753,0.5158730158734988
40129,Banco Santander Río,BANELCO,HIPOLITO YRIGOYEN 402,Monserrat,Comuna 1,3,100-150 m,1.0,0.03920685613180504,25.50574309345831,10712.412099256753,0.0023809523809514336
40929,Banco Galicia,BANELCO,"HONDURAS Y JUSTO, JUAN B. AV.",Palermo,Comuna 14,1,0-50 m,155.0,0.007841371226357887,19766.95089743806,19766.95089743806,1.0
40929,Banco Galicia,BANELCO,"HONDURAS Y JUSTO, JUAN B. AV.",Palermo,Comuna 14,2,50-100 m,150.0,0.023524113679051644,6376.435773373083,19766.95089743806,0.3225806451615922
40929,Banco Galicia,BANELCO,"HONDURAS Y JUSTO, JUAN B. AV.",Palermo,Comuna 14,3,100-150 m,171.0,0.03920685613180504,4361.482068981371,19766.95089743806,0.22064516129023476
41334,ICBC,BANELCO,"HORNOS, GRAL. Y SUAREZ AV.",Barracas,Comuna 4,1,0-50 m,88.0,0.007841371226357887,11222.526961126123,11222.526961126123,1.0
41334,ICBC,BANELCO,"HORNOS, GRAL. Y SUAREZ AV.",Barracas,Comuna 4,2,50-100 m,40.0,0.023524113679051644,1700.3828728994888,11222.526961126123,0.15151515151529332
41334,ICBC,BANELCO,"HORNOS, GRAL. Y SUAREZ AV.",Barracas,Comuna 4,3,100-150 m,25.0,0.03920685613180504,637.6435773364578,11222.526961126123,0.056818181818159216
40316,Banco Santander Río,BANELCO,"HUERGO, ING. AV. Y HUMBERTO 1°",Puerto Madero,Comuna 1,1,0-50 m,22.0,0.007841371226357887,2805.6317402815307,2805.6317402815307,1.0
40316,Banco Santander Río,BANELCO,"HUERGO, ING. AV. Y HUMBERTO 1°",Puerto Madero,Comuna 1,2,50-100 m,33.0,0.023524113679051644,1402.8158701420784,2805.6317402815307,0.5000000000004681
40316,Banco Santander Río,BANELCO,"HUERGO, ING. AV. Y HUMBERTO 1°",Puerto Madero,Comuna 1,3,100-150 m,40.0,0.03920685613180504,1020.2297237383325,2805.6317402815307,0.36363636363621893
39993,Banco Patagonia,BANELCO,"HUERGO, ING. AV. Y LA RABIDA (N) AV.",Puerto Madero,Comuna 1,1,0-50 m,4.0,0.007841371226357887,510.11486186936924,510.11486186936924,1.0
39993,Banco Patagonia,BANELCO,"HUERGO, ING. AV. Y LA RABIDA (N) AV.",Puerto Madero,Comuna 1,2,50-100 m,18.0,0.023524113679051644,765.17229280477,510.11486186936924,1.500000000001404
39993,Banco Patagonia,BANELCO,"HUERGO, ING. AV. Y LA RABIDA (N) AV.",Puerto Madero,Comuna 1,3,100-150 m,18.0,0.03920685613180504,459.10337568224963,510.11486186936924,0.8999999999996419
39976,Banco Macro,BANELCO,"HUERGO, ING. AV. Y MORENO",Monserrat,Comuna 1,1,0-50 m,2.0,0.007841371226357887,255.05743093468462,255.05743093468462,1.0
39976,Banco Macro,BANELCO,"HUERGO, ING. AV. Y MORENO",Monserrat,Comuna 1,2,50-100 m,26.0,0.023524113679051644,1105.2488673846678,255.05743093468462,4.333333333337389
39976,Banco Macro,BANELCO,"HUERGO, ING. AV. Y MORENO",Monserrat,Comuna 1,3,100-150 m,0.0,0.03920685613180504,0.0,255.05743093468462,0.0
41048,CitiBank,BANELCO,IBARROLA Y MONTIEL,Liniers,Comuna 9,1,0-50 m,17.0,0.007841371226357887,2167.988162944819,2167.988162944819,1.0
41048,CitiBank,BANELCO,IBARROLA Y MONTIEL,Liniers,Comuna 9,2,50-100 m,84.0,0.023524113679051644,3570.8040330889266,2167.988162944819,1.6470588235309533
41048,CitiBank,BANELCO,IBARROLA Y MONTIEL,Liniers,Comuna 9,3,100-150 m,64.0,0.03920685613180504,1632.3675579813319,2167.988162944819,0.7529411764702886
40758,Banco Galicia,BANELCO,"ICALMA Y SALMUN FEIJOO, JOSE AARON",Barracas,Comuna 4,1,0-50 m,5.0,0.007841371226357887,637.6435773367116,637.6435773367116,1.0
40758,Banco Galicia,BANELCO,"ICALMA Y SALMUN FEIJOO, JOSE AARON",Barracas,Comuna 4,2,50-100 m,37.0,0.023524113679051644,1572.8541574320273,637.6435773367116,2.466666666668975
40758,Banco Galicia,BANELCO,"ICALMA Y SALMUN FEIJOO, JOSE AARON",Barracas,Comuna 4,3,100-150 m,63.0,0.03920685613180504,1606.8618148878736,637.6435773367116,2.519999999998997
41058,CitiBank,BANELCO,IGUAZU Y LOS PATOS,Parque Patricios,Comuna 4,1,0-50 m,14.0,0.007841371226357887,1785.4020165427924,1785.4020165427924,1.0
41058,CitiBank,BANELCO,IGUAZU Y LOS PATOS,Parque Patricios,Comuna 4,2,50-100 m,38.0,0.023524113679051644,1615.3637292545145,1785.4020165427924,0.9047619047627515
41058,CitiBank,BANELCO,IGUAZU Y LOS PATOS,Parque Patricios,Comuna 4,3,100-150 m,44.0,0.03920685613180504,1122.2526961121657,1785.4020165427924,0.6285714285711784
41063,CitiBank,BANELCO,INDEPENDENCIA AV. Y PASEO COLON AV.,San Telmo,Comuna 1,1,0-50 m,94.0,0.007841371226357887,11987.699253930177,11987.699253930177,1.0
41063,CitiBank,BANELCO,INDEPENDENCIA AV. Y PASEO COLON AV.,San Telmo,Comuna 1,2,50-100 m,11.0,0.023524113679051644,467.60529004735946,11987.699253930177,0.03900709219861807
41063,CitiBank,BANELCO,INDEPENDENCIA AV. Y PASEO COLON AV.,San Telmo,Comuna 1,3,100-150 m,25.0,0.03920685613180504,637.6435773364578,11987.699253930177,0.053191489361680964
40212,Banco Santander Río,BANELCO,INDEPENDENCIA AV. Y SALTA,Monserrat,Comuna 1,1,0-50 m,11.0,0.007841371226357887,1402.8158701407654,1402.8158701407654,1.0
40212,Banco Santander Río,BANELCO,INDEPENDENCIA AV. Y SALTA,Monserrat,Comuna 1,2,50-100 m,148.0,0.023524113679051644,6291.416629728109,1402.8158701407654,4.484848484852683
40212,Banco Santander Río,BANELCO,INDEPENDENCIA AV. Y SALTA,Monserrat,Comuna 1,3,100-150 m,125.0,0.03920685613180504,3188.217886682289,1402.8158701407654,2.2727272727263683
39841,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,1,0-50 m,3.0,0.007841371226357887,382.58614640202694,382.58614640202694,1.0
39841,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,2,50-100 m,45.0,0.023524113679051644,1912.930732011925,382.58614640202694,5.00000000000468
39841,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,3,100-150 m,1.0,0.03920685613180504,25.50574309345831,382.58614640202694,0.06666666666664013
39787,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,1,0-50 m,36.0,0.007841371226357887,4591.033756824323,4591.033756824323,1.0
39787,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,2,50-100 m,430.0,0.023524113679051644,18279.115883669507,4591.033756824323,3.981481481485208
39787,Banco Itaú,BANELCO,JOSE LEON SUAREZ 44,Liniers,Comuna 9,3,100-150 m,226.0,0.03920685613180504,5764.297939121579,4591.033756824323,1.255555555555056
41159,HSBC Bank Argentina,BANELCO,JOSE PEDRO VARELA 4750,Villa Devoto,Comuna 11,1,0-50 m,43.0,0.007841371226357887,5483.734765095719,5483.734765095719,1.0
41159,HSBC Bank Argentina,BANELCO,JOSE PEDRO VARELA 4750,Villa Devoto,Comuna 11,2,50-100 m,107.0,0.023524113679051644,4548.524185006133,5483.734765095719,0.8294573643418617
41159,HSBC Bank Argentina,BANELCO,JOSE PEDRO VARELA 4750,Villa Devoto,Comuna 11,3,100-150 m,90.0,0.03920685613180504,2295.516878411248,5483.734765095719,0.41860465116262413
40939,Banco Galicia,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,1,0-50 m,30.0,0.007841371226357887,3825.861464020269,3825.861464020269,1.0
40939,Banco Galicia,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,2,50-100 m,43.0,0.023524113679051644,1827.9115883669506,3825.861464020269,0.477777777778225
40939,Banco Galicia,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,3,100-150 m,100.0,0.03920685613180504,2550.5743093458314,3825.861464020269,0.6666666666664014
40323,Banco Santander Río,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,1,0-50 m,37.0,0.007841371226357887,4718.5624722916655,4718.5624722916655,1.0
40323,Banco Santander Río,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,2,50-100 m,59.0,0.023524113679051644,2508.0647375267463,4718.5624722916655,0.531531531532029
40323,Banco Santander Río,BANELCO,"JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.",Barracas,Comuna 4,3,100-150 m,83.0,0.03920685613180504,2116.97667675704,4718.5624722916655,0.44864864864847015
40105,Banco Santander Río,BANELCO,J. SALGUERO 2727,Palermo,Comuna 14,1,0-50 m,63.0,0.007841371226357887,8034.309074442565,8034.309074442565,1.0
40105,Banco Santander Río,BANELCO,J. SALGUERO 2727,Palermo,Comuna 14,2,50-100 m,90.0,0.023524113679051644,3825.86146402385,8034.309074442565,0.4761904761909219
40105,Banco Santander Río,BANELCO,J. SALGUERO 2727,Palermo,Comuna 14,3,100-150 m,78.0,0.03920685613180504,1989.4479612897483,8034.309074442565,0.24761904761894907
40265,Banco Santander Río,BANELCO,J. SALGUERO 3212,Palermo,Comuna 14,1,0-50 m,38.0,0.007841371226357887,4846.091187759008,4846.091187759008,1.0
40265,Banco Santander Río,BANELCO,J. SALGUERO 3212,Palermo,Comuna 14,2,50-100 m,24.0,0.023524113679051644,1020.2297237396933,4846.091187759008,0.2105263157896707
40265,Banco Santander Río,BANELCO,J. SALGUERO 3212,Palermo,Comuna 14,3,100-150 m,0.0,0.03920685613180504,0.0,4846.091187759008,0.0
39804,Banco Itaú,BANELCO,JUANA MANSO 355,Puerto Madero,Comuna 1,1,0-50 m,8.0,0.007841371226357887,1020.2297237387385,1020.2297237387385,1.0
39804,Banco Itaú,BANELCO,JUANA MANSO 355,Puerto Madero,Comuna 1,2,50-100 m,9.0,0.023524113679051644,382.586146402385,1020.2297237387385,0.375000000000351
39804,Banco Itaú,BANELCO,JUANA MANSO 355,Puerto Madero,Comuna 1,3,100-150 m,5.0,0.03920685613180504,127.52871546729156,1020.2297237387385,0.12499999999995026
39782,Banco Itaú,BANELCO,JUANA MANSO 505,Puerto Madero,Comuna 1,1,0-50 m,9.0,0.007841371226357887,1147.7584392060808,1147.7584392060808,1.0
39782,Banco Itaú,BANELCO,JUANA MANSO 505,Puerto Madero,Comuna 1,2,50-100 m,3.0,0.023524113679051644,127.52871546746167,1147.7584392060808,0.1111111111112151
39782,Banco Itaú,BANELCO,JUANA MANSO 505,Puerto Madero,Comuna 1,3,100-150 m,9.0,0.03920685613180504,229.55168784112482,1147.7584392060808,0.19999999999992044
40468,Banco Supervielle,BANELCO,JUAN B. JUSTO 1447,Palermo,Comuna 14,1,0-50 m,17.0,0.007841371226357887,2167.988162944819,2167.988162944819,1.0
40468,Banco Supervielle,BANELCO,JUAN B. JUSTO 1447,Palermo,Comuna 14,2,50-100 m,86.0,0.023524113679051644,3655.823176733901,2167.988162944819,1.6862745098054999
40468,Banco Supervielle,BANELCO,JUAN B. JUSTO 1447,Palermo,Comuna 14,3,100-150 m,78.0,0.03920685613180504,1989.4479612897483,2167.988162944819,0.9176470588231642
39963,Banco Macro,BANELCO,JUAN D. PERON 562,San Nicolas,Comuna 1,1,0-50 m,8.0,0.007841371226357887,1020.2297237387385,1020.2297237387385,1.0
39963,Banco Macro,BANELCO,JUAN D. PERON 562,San Nicolas,Comuna 1,2,50-100 m,11.0,0.023524113679051644,467.60529004735946,1020.2297237387385,0.4583333333337623
39963,Banco Macro,BANELCO,JUAN D. PERON 562,San Nicolas,Comuna 1,3,100-150 m,0.0,0.03920685613180504,0.0,1020.2297237387385,0.0
40220,Banco Santander Río,BANELCO,JUNCAL 735,Retiro,Comuna 1,1,0-50 m,37.0,0.007841371226357887,4718.5624722916655,4718.5624722916655,1.0
40220,Banco Santander Río,BANELCO,JUNCAL 735,Retiro,Comuna 1,2,50-100 m,88.0,0.023524113679051644,3740.8423203788757,4718.5624722916655,0.7927927927935348
40220,Banco Santander Río,BANELCO,JUNCAL 735,Retiro,Comuna 1,3,100-150 m,233.0,0.03920685613180504,5942.838140775787,4718.5624722916655,1.2594594594589583
39880,Banco Itaú,BANELCO,JUNIN Y SANTA FE AV.,Recoleta,Comuna 2,1,0-50 m,197.0,0.007841371226357887,25123.156947066436,25123.156947066436,1.0
