id_cajero,densidad_1,densidad_2,densidad_3,id_original,banco,red,barrio,comuna,tipo
458,9819.711090985358,85.01914364497445,0.0,40643,BBVA Banco Francés,BANELCO,Retiro,Comuna 1,A (0-50m)
459,637.6435773367116,0.0,0.0,40732,BBVA Banco Francés,BANELCO,Retiro,Comuna 1,A (0-50m)
460,3570.8040330855847,127.52871546746167,51.01148618691662,40319,Banco Santander Río,BANELCO,Retiro,Comuna 1,A (0-50m)
461,1785.4020165427924,0.0,0.0,40942,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
462,127.52871546734231,0.0,102.02297237383324,41171,HSBC Bank Argentina,BANELCO,Retiro,Comuna 1,A (0-50m)
463,892.7010082713962,42.509571822487224,0.0,41071,CitiBank,BANELCO,Retiro,Comuna 1,A (0-50m)
464,17088.847872623868,127.52871546746167,229.55168784112482,40876,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
465,8416.895220844592,2380.5360220592843,586.6320911495412,41096,HSBC Bank Argentina,BANELCO,San Nicolas,Comuna 1,A (0-50m)
466,3060.6891712162155,42.509571822487224,51.01148618691662,40528,BBVA Banco Francés,BANELCO,San Nicolas,Comuna 1,A (0-50m)
467,1785.4020165427924,297.56700275741053,0.0,41358,ICBC,BANELCO,Retiro,Comuna 1,A (0-50m)
468,3443.2753176182423,0.0,0.0,39916,Banco Macro,BANELCO,Retiro,Comuna 1,A (0-50m)
469,1657.87330107545,425.0957182248722,0.0,41176,HSBC Bank Argentina,BANELCO,Retiro,Comuna 1,A (0-50m)
470,4973.61990322635,807.6818646272573,0.0,39815,Banco Itaú,BANELCO,Retiro,Comuna 1,A (0-50m)
471,510.11486186936924,170.0382872899489,178.54020165420818,40225,Banco Santander Río,BANELCO,Puerto Madero,Comuna 1,A (0-50m)
472,13262.9864086036,1827.9115883669506,790.6780358972077,40066,Banco Patagonia,BANELCO,Parque Patricios,Comuna 4,A (0-50m)
473,1402.8158701407654,2423.0455938817718,1453.8273563271239,40234,Banco Santander Río,BANELCO,Monserrat,Comuna 1,B (50-100m)
474,9054.538798181304,2253.0073065918227,2627.0915386262063,41273,ICBC,BANELCO,Balvanera,Comuna 3,A (0-50m)
475,5356.206049628377,892.7010082722317,1147.758439205624,40937,Banco Galicia,BANELCO,Villa Gral. Mitre,Comuna 11,A (0-50m)
476,382.58614640202694,42.509571822487224,76.51722928037493,41290,ICBC,BANELCO,Nuñez,Comuna 13,A (0-50m)
477,7906.780358975223,2082.9690193018737,714.1608066168327,41124,HSBC Bank Argentina,BANELCO,Paternal,Comuna 15,A (0-50m)
478,7524.194212573197,6546.474060663032,1555.850328700957,40956,Banco Galicia,BANELCO,Versalles,Comuna 10,A (0-50m)
479,2933.160455748873,2423.0455938817718,3927.88443639258,40142,Banco Santander Río,BANELCO,Villa Gral. Mitre,Comuna 11,C (100-150m)
480,5228.677334161035,3188.2178866865415,2729.1145110000393,40525,BBVA Banco Francés,BANELCO,Chacarita,Comuna 15,A (0-50m)
481,2295.5168784121615,212.5478591124361,0.0,40198,Banco Santander Río,BANELCO,Retiro,Comuna 1,A (0-50m)
482,3443.2753176182423,680.1531491597956,1989.4479612897483,40386,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
483,10329.825952854728,9054.538798189778,3060.6891712149973,40873,Banco Galicia,BANELCO,Recoleta,Comuna 2,A (0-50m)
484,6631.4932043018,7311.646353467802,51.01148618691662,41041,CitiBank,BANELCO,Retiro,Comuna 1,B (50-100m)
485,6121.378342432431,935.2105800947189,51.01148618691662,41049,CitiBank,BANELCO,Recoleta,Comuna 2,A (0-50m)
486,1402.8158701407654,2253.0073065918227,306.06891712149974,41146,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,B (50-100m)
487,64657.05874194255,425.0957182248722,153.03445856074987,40016,Banco Patagonia,BANELCO,Balvanera,Comuna 3,A (0-50m)
488,16451.204295287156,11817.660966651449,3417.7695745234137,41168,HSBC Bank Argentina,BANELCO,Balvanera,Comuna 3,A (0-50m)
489,2550.5743093468463,1572.8541574320273,1453.8273563271239,40372,Banco Santander Río,BANELCO,Liniers,Comuna 9,A (0-50m)
490,1275.2871546734232,170.0382872899489,229.55168784112482,41312,ICBC,BANELCO,Puerto Madero,Comuna 1,A (0-50m)
491,1785.4020165427924,850.1914364497444,25.50574309345831,41141,HSBC Bank Argentina,BANELCO,Retiro,Comuna 1,A (0-50m)
492,3443.2753176182423,765.17229280477,4591.033756822496,40976,Banco Galicia,BANELCO,Retiro,Comuna 1,C (100-150m)
493,1657.87330107545,3868.3710358463372,1300.792897766374,41193,HSBC Bank Argentina,BANELCO,Barracas,Comuna 4,B (50-100m)
494,3953.3901794876115,1955.4403038344121,1938.4364751028318,40098,Banco Santander Río,BANELCO,Villa Luro,Comuna 10,A (0-50m)
495,2678.1030248141883,5441.225193278365,3672.827005457997,40124,Banco Santander Río,BANELCO,Palermo,Comuna 14,B (50-100m)
496,9437.124944583331,1700.3828728994888,969.2182375514159,40287,Banco Santander Río,BANELCO,Chacarita,Comuna 15,A (0-50m)
497,4208.447610422296,425.0957182248722,3213.723629775747,40366,Banco Santander Río,BANELCO,Chacarita,Comuna 15,A (0-50m)
498,4463.505041356981,3060.68917121908,3341.2523452430387,40733,BBVA Banco Francés,BANELCO,Caballito,Comuna 6,A (0-50m)
499,765.1722928040539,85.01914364497445,561.1263480560829,41211,HSBC Bank Argentina,BANELCO,Villa Lugano,Comuna 8,A (0-50m)
500,382.58614640202694,0.0,25.50574309345831,40118,Banco Santander Río,BANELCO,Nuñez,Comuna 13,A (0-50m)
501,2933.160455748873,1020.2297237396933,816.1837789906659,41105,HSBC Bank Argentina,BANELCO,Nuñez,Comuna 13,A (0-50m)
502,1530.3445856081078,42.509571822487224,51.01148618691662,40222,Banco Santander Río,BANELCO,Saavedra,Comuna 12,A (0-50m)
503,765.1722928040539,1360.3062983195912,1657.8733010747903,40511,Banco Supervielle,BANELCO,Saavedra,Comuna 12,C (100-150m)
504,3953.3901794876115,1870.4211601894378,1275.2871546729157,40762,Banco Galicia,BANELCO,Parque Patricios,Comuna 4,A (0-50m)
505,637.6435773367116,255.05743093492333,102.02297237383324,40663,BBVA Banco Francés,BANELCO,Flores,Comuna 7,A (0-50m)
506,1147.7584392060808,1317.796726497104,25.50574309345831,39763,Banco Comafi,BANELCO,Flores,Comuna 7,B (50-100m)
507,5611.263480563061,5866.320911503237,1453.8273563271239,39742,Banco Comafi,BANELCO,Parque Chacabuco,Comuna 7,B (50-100m)
508,4591.033756824323,2550.5743093492333,1734.3905303551653,40200,Banco Santander Río,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
509,7141.608066171169,2082.9690193018737,1479.3330994205821,40199,Banco Santander Río,BANELCO,Monte Castro,Comuna 10,A (0-50m)
510,892.7010082713962,1615.3637292545145,1683.3790441682486,40083,Banco Patagonia,BANELCO,Monte Castro,Comuna 10,C (100-150m)
511,1912.9307320101345,1020.2297237396933,1275.2871546729157,40557,BBVA Banco Francés,BANELCO,Monte Castro,Comuna 10,A (0-50m)
512,1912.9307320101345,977.7201519172061,357.08040330841635,40963,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
513,2423.045593879504,977.7201519172061,382.58614640187466,40615,BBVA Banco Francés,BANELCO,Retiro,Comuna 1,A (0-50m)
514,6121.378342432431,1955.4403038344121,969.2182375514159,40548,BBVA Banco Francés,BANELCO,Parque Chacabuco,Comuna 7,A (0-50m)
515,3953.3901794876115,2805.631740284157,1402.8158701402072,39941,Banco Macro,BANELCO,Monserrat,Comuna 1,A (0-50m)
516,23975.398507860355,4378.485897716184,3035.1834281215392,40402,Banco Supervielle,BANELCO,Monserrat,Comuna 1,A (0-50m)
517,10202.297237387385,1615.3637292545145,2244.5053922243314,40634,BBVA Banco Francés,BANELCO,Monserrat,Comuna 1,A (0-50m)
518,1657.87330107545,637.6435773373083,153.03445856074987,40108,Banco Santander Río,BANELCO,Monserrat,Comuna 1,A (0-50m)
519,1530.3445856081078,765.17229280477,102.02297237383324,40755,Banco Galicia,BANELCO,Monserrat,Comuna 1,A (0-50m)
520,2933.160455748873,850.1914364497444,178.54020165420818,40407,Banco Supervielle,BANELCO,Boedo,Comuna 5,A (0-50m)
521,7269.136781638512,1615.3637292545145,2193.493906037415,40097,Banco Santander Río,BANELCO,Boedo,Comuna 5,A (0-50m)
522,70013.26479157092,22317.525206805793,28693.9609801406,41202,HSBC Bank Argentina,BANELCO,Constitucion,Comuna 1,A (0-50m)
523,2295.5168784121615,382.586146402385,178.54020165420818,39798,Banco Itaú,BANELCO,Colegiales,Comuna 13,A (0-50m)
524,2805.6317402815307,467.60529004735946,204.04594474766648,40306,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
525,3825.861464020269,1530.34458560954,1198.7699253925407,39990,Banco Patagonia,BANELCO,Palermo,Comuna 14,A (0-50m)
526,1785.4020165427924,850.1914364497444,357.08040330841635,40187,Banco Santander Río,BANELCO,Belgrano,Comuna 13,A (0-50m)
527,13390.515124070942,1572.8541574320273,229.55168784112482,41177,HSBC Bank Argentina,BANELCO,Belgrano,Comuna 13,A (0-50m)
528,3443.2753176182423,637.6435773373083,127.52871546729156,40011,Banco Patagonia,BANELCO,Belgrano,Comuna 13,A (0-50m)
529,22445.053922252246,5653.7730523908,3290.240859056122,39843,Banco Itaú,BANELCO,Belgrano,Comuna 13,A (0-50m)
530,8416.895220844592,807.6818646272573,102.02297237383324,41135,HSBC Bank Argentina,BANELCO,Belgrano,Comuna 13,A (0-50m)
531,20277.06575930743,2763.1221684616694,5815.3094253084955,40360,Banco Santander Río,BANELCO,Belgrano,Comuna 13,A (0-50m)
532,6248.9070578997735,1105.2488673846678,586.6320911495412,40262,Banco Santander Río,BANELCO,Belgrano,Comuna 13,A (0-50m)
533,7651.722928040538,2848.141312106644,867.1952651775827,41347,ICBC,BANELCO,Nuñez,Comuna 13,A (0-50m)
534,9564.653660050673,5823.811339680749,2193.493906037415,40296,Banco Santander Río,BANELCO,Nuñez,Comuna 13,A (0-50m)
535,3315.7466021509,297.56700275741053,790.6780358972077,40520,BBVA Banco Francés,BANELCO,Nuñez,Comuna 13,A (0-50m)
536,2167.988162944819,382.586146402385,1759.8962734486236,39892,Banco Itaú,BANELCO,Saavedra,Comuna 12,A (0-50m)
537,8034.309074442565,7481.684640757751,2397.5398507850814,40153,Banco Santander Río,BANELCO,Saavedra,Comuna 12,A (0-50m)
538,9692.182375518016,255.05743093492333,51.01148618691662,41228,ICBC,BANELCO,Palermo,Comuna 14,A (0-50m)
539,36728.270054594585,1190.2680110296421,357.08040330841635,40370,Banco Santander Río,BANELCO,Palermo,Comuna 14,A (0-50m)
540,7141.608066171169,467.60529004735946,51.01148618691662,41199,HSBC Bank Argentina,BANELCO,Palermo,Comuna 14,A (0-50m)
541,6631.4932043018,552.6244336923339,153.03445856074987,40792,Banco Galicia,BANELCO,Palermo,Comuna 14,A (0-50m)
542,16323.675579819816,3528.2944612664396,331.57466021495804,40447,Banco Supervielle,BANELCO,Recoleta,Comuna 2,A (0-50m)
543,1020.2297237387385,15601.012858852811,229.55168784112482,40029,Banco Patagonia,BANELCO,Recoleta,Comuna 2,B (50-100m)
544,9437.124944583331,11265.036532959113,1606.8618148878736,40923,Banco Galicia,BANELCO,Recoleta,Comuna 2,B (50-100m)
545,1912.9307320101345,0.0,25.50574309345831,39840,Banco Itaú,BANELCO,Recoleta,Comuna 2,A (0-50m)
546,4080.918894954954,1105.2488673846678,1351.8043839532904,39788,Banco Itaú,BANELCO,Recoleta,Comuna 2,A (0-50m)
547,13262.9864086036,4506.014613183645,1683.3790441682486,39778,Banco Comafi,BANELCO,Recoleta,Comuna 2,A (0-50m)
548,5356.206049628377,3995.899751313799,1581.3560717944154,40844,Banco Galicia,BANELCO,San Nicolas,Comuna 1,A (0-50m)
549,21934.939060382876,1275.2871546746167,2142.482419850498,40518,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
550,2167.988162944819,935.2105800947189,1198.7699253925407,41121,HSBC Bank Argentina,BANELCO,Recoleta,Comuna 2,A (0-50m)
551,765.1722928040539,467.60529004735946,892.7010082710409,41345,ICBC,BANELCO,Recoleta,Comuna 2,C (100-150m)
552,7779.2516435078805,2593.083881171721,2499.5628231589144,39735,Banco Comafi,BANELCO,San Nicolas,Comuna 1,A (0-50m)
553,8289.36650537725,2253.0073065918227,1020.2297237383325,40209,Banco Santander Río,BANELCO,Recoleta,Comuna 2,A (0-50m)
554,892.7010082713962,1190.2680110296421,1122.2526961121657,40202,Banco Santander Río,BANELCO,Recoleta,Comuna 2,B (50-100m)
555,7269.136781638512,1742.892444721976,1963.94221819629,40404,Banco Supervielle,BANELCO,Recoleta,Comuna 2,A (0-50m)
556,1402.8158701407654,340.0765745798978,306.06891712149974,40556,BBVA Banco Francés,BANELCO,San Nicolas,Comuna 1,A (0-50m)
557,2423.045593879504,340.0765745798978,76.51722928037493,39919,Banco Macro,BANELCO,Balvanera,Comuna 3,A (0-50m)
558,3953.3901794876115,2848.141312106644,2780.125997186956,40036,Banco Patagonia,BANELCO,San Nicolas,Comuna 1,A (0-50m)
559,14283.216132342339,722.6627209822827,1479.3330994205821,40276,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,A (0-50m)
560,11605.11310752815,2593.083881171721,459.10337568224963,40335,Banco Santander Río,BANELCO,Parque Patricios,Comuna 4,A (0-50m)
561,2805.6317402815307,1062.7392955621806,2423.0455938785394,40874,Banco Galicia,BANELCO,Nueva Pompeya,Comuna 4,A (0-50m)
562,637.6435773367116,340.0765745798978,51.01148618691662,40184,Banco Santander Río,BANELCO,Villa Urquiza,Comuna 12,A (0-50m)
563,1020.2297237387385,3060.68917121908,1122.2526961121657,40300,Banco Santander Río,BANELCO,Villa Urquiza,Comuna 12,B (50-100m)
564,3443.2753176182423,935.2105800947189,2218.999649130873,40176,Banco Santander Río,BANELCO,Retiro,Comuna 1,A (0-50m)
565,18491.663742764635,1530.34458560954,2116.97667675704,39950,Banco Macro,BANELCO,Retiro,Comuna 1,A (0-50m)
566,12880.400262201572,6333.9262015505965,561.1263480560829,40774,Banco Galicia,BANELCO,San Nicolas,Comuna 1,A (0-50m)
567,4080.918894954954,6291.416629728109,510.11486186916625,39938,Banco Macro,BANELCO,San Nicolas,Comuna 1,B (50-100m)
568,41191.77509595157,3188.2178866865415,688.6550635233745,40761,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
569,5738.792196030404,9564.653660059625,76.51722928037493,40012,Banco Patagonia,BANELCO,Balvanera,Comuna 3,B (50-100m)
570,8289.36650537725,722.6627209822827,306.06891712149974,40217,Banco Santander Río,BANELCO,Balvanera,Comuna 3,A (0-50m)
571,5101.148618693693,722.6627209822827,76.51722928037493,39954,Banco Macro,BANELCO,Recoleta,Comuna 2,A (0-50m)
572,21934.939060382876,3868.3710358463372,8365.883734654326,40862,Banco Galicia,BANELCO,Recoleta,Comuna 2,A (0-50m)
573,4463.505041356981,12327.775828521295,994.7239806448741,40466,Banco Supervielle,BANELCO,Retiro,Comuna 1,B (50-100m)
574,30096.776850292787,8374.385649029982,9284.090486018826,40930,Banco Galicia,BANELCO,Almagro,Comuna 5,A (0-50m)
575,17088.847872623868,4293.46675407121,12217.250941766531,40554,BBVA Banco Francés,BANELCO,Palermo,Comuna 14,A (0-50m)
576,11477.584392060808,4931.110331408518,3417.7695745234137,40321,Banco Santander Río,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
577,16196.146864352473,8076.818646272573,229.55168784112482,41205,HSBC Bank Argentina,BANELCO,San Nicolas,Comuna 1,A (0-50m)
578,3698.332748552927,127.52871546746167,25.50574309345831,41337,ICBC,BANELCO,Retiro,Comuna 1,A (0-50m)
579,2805.6317402815307,42.509571822487224,0.0,39756,Banco Comafi,BANELCO,Retiro,Comuna 1,A (0-50m)
580,17216.37658809121,935.2105800947189,816.1837789906659,40757,Banco Galicia,BANELCO,Retiro,Comuna 1,A (0-50m)
581,14538.273563277024,3315.7466021540035,2984.1719419346223,41134,HSBC Bank Argentina,BANELCO,Retiro,Comuna 1,A (0-50m)
582,2423.045593879504,510.11486186984666,3417.7695745234137,40909,Banco Galicia,BANELCO,Palermo,Comuna 14,C (100-150m)
583,1657.87330107545,6291.416629728109,3621.81551927108,40677,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,B (50-100m)
584,13007.928977668915,1360.3062983195912,1300.792897766374,40569,BBVA Banco Francés,BANELCO,San Nicolas,Comuna 1,A (0-50m)
585,27291.145110011254,10287.316381041908,4795.079701570163,40290,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,A (0-50m)
586,27673.73125641328,340.0765745798978,0.0,40295,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,A (0-50m)
587,9692.182375518016,2890.650883929131,586.6320911495412,40060,Banco Patagonia,BANELCO,San Nicolas,Comuna 1,A (0-50m)
588,5738.792196030404,1572.8541574320273,1632.3675579813319,39998,Banco Patagonia,BANELCO,Balvanera,Comuna 3,A (0-50m)
589,19511.893466503374,382.586146402385,408.09188949533296,40988,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
590,1912.9307320101345,467.60529004735946,280.56317402804143,40662,BBVA Banco Francés,BANELCO,Balvanera,Comuna 3,A (0-50m)
591,17981.548880895265,1870.4211601894378,2116.97667675704,41355,ICBC,BANELCO,Balvanera,Comuna 3,A (0-50m)
592,28056.317402815308,11902.680110296422,1249.7814115794572,40297,Banco Santander Río,BANELCO,Balvanera,Comuna 3,A (0-50m)
593,1020.2297237387385,467.60529004735946,943.7124944579575,40788,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
594,14920.85970967905,4676.0529004735945,6121.3783424299945,41183,HSBC Bank Argentina,BANELCO,Balvanera,Comuna 3,A (0-50m)
595,41319.30381141891,13433.024695905962,7753.745900411327,40646,BBVA Banco Francés,BANELCO,Balvanera,Comuna 3,A (0-50m)
596,3315.7466021509,42.509571822487224,0.0,41240,ICBC,BANELCO,San Nicolas,Comuna 1,A (0-50m)
597,17088.847872623868,3995.899751313799,6682.504690486077,39824,Banco Itaú,BANELCO,Almagro,Comuna 5,A (0-50m)
598,9309.596229115989,3825.86146402385,7804.757386598243,41315,ICBC,BANELCO,Almagro,Comuna 5,A (0-50m)
599,22955.168784121615,127.52871546746167,0.0,39987,Banco Patagonia,BANELCO,San Nicolas,Comuna 1,A (0-50m)
600,510.11486186936924,552.6244336923339,178.54020165420818,40298,Banco Santander Río,BANELCO,Almagro,Comuna 5,B (50-100m)
601,2295.5168784121615,935.2105800947189,76.51722928037493,40890,Banco Galicia,BANELCO,Almagro,Comuna 5,A (0-50m)
602,18874.249889166662,2848.141312106644,1045.7354668317907,39980,Banco Macro,BANELCO,Almagro,Comuna 5,A (0-50m)
603,1785.4020165427924,1062.7392955621806,382.58614640187466,40112,Banco Santander Río,BANELCO,Almagro,Comuna 5,A (0-50m)
604,17598.962734493238,42.509571822487224,0.0,41175,HSBC Bank Argentina,BANELCO,San Nicolas,Comuna 1,A (0-50m)
605,4591.033756824323,1105.2488673846678,1096.7469530187075,40113,Banco Santander Río,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
606,5101.148618693693,2550.5743093492333,255.05743093458312,40694,BBVA Banco Francés,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
607,17981.548880895265,2593.083881171721,637.6435773364578,40777,Banco Galicia,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
608,50246.31389413287,1105.2488673846678,867.1952651775827,41102,HSBC Bank Argentina,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
609,2295.5168784121615,42.509571822487224,25.50574309345831,40040,Banco Patagonia,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
610,17343.905303558553,1020.2297237396933,1122.2526961121657,41241,ICBC,BANELCO,Villa Crespo,Comuna 15,A (0-50m)
611,17981.548880895265,43402.27283075945,561.1263480560829,39847,Banco Itaú,BANELCO,San Nicolas,Comuna 1,B (50-100m)
612,19129.307320101347,8501.914364497445,0.0,40559,BBVA Banco Francés,BANELCO,San Nicolas,Comuna 1,A (0-50m)
613,2423.045593879504,2550.5743093492333,2525.068566252373,40479,Banco Supervielle,BANELCO,Belgrano,Comuna 13,B (50-100m)
614,4080.918894954954,2423.0455938817718,1351.8043839532904,40071,Banco Patagonia,BANELCO,Belgrano,Comuna 13,A (0-50m)
615,1912.9307320101345,4378.485897716184,4514.516527542121,39862,Banco Itaú,BANELCO,Belgrano,Comuna 13,C (100-150m)
616,10712.412099256753,1360.3062983195912,1020.2297237383325,40587,BBVA Banco Francés,BANELCO,Belgrano,Comuna 13,A (0-50m)
617,8799.481367246619,6759.021919775469,2474.0570800654564,41284,ICBC,BANELCO,Nuñez,Comuna 13,A (0-50m)
618,6886.550635236485,2635.593452994208,2627.0915386262063,40065,Banco Patagonia,BANELCO,Nuñez,Comuna 13,A (0-50m)
619,2805.6317402815307,1402.8158701420784,943.7124944579575,40849,Banco Galicia,BANELCO,Villa Pueyrredon,Comuna 12,A (0-50m)
620,1912.9307320101345,765.17229280477,918.2067513644993,39926,Banco Macro,BANELCO,Villa Ortuzar,Comuna 15,A (0-50m)
621,1147.7584392060808,1997.9498756568994,2448.551336971998,40985,Banco Galicia,BANELCO,Parque Chas,Comuna 15,C (100-150m)
622,7524.194212573197,7991.799502627598,4973.619903224371,40619,BBVA Banco Francés,BANELCO,Monserrat,Comuna 1,B (50-100m)
623,5101.148618693693,2763.1221684616694,561.1263480560829,41229,ICBC,BANELCO,Monserrat,Comuna 1,A (0-50m)
624,19256.83603556869,4038.4093231362863,4846.091187757079,40897,Banco Galicia,BANELCO,Monserrat,Comuna 1,A (0-50m)
625,13900.629985940312,9054.538798189778,2525.068566252373,40032,Banco Patagonia,BANELCO,Monserrat,Comuna 1,A (0-50m)
626,18874.249889166662,3358.2561739764906,663.1493204299161,40621,BBVA Banco Francés,BANELCO,Monserrat,Comuna 1,A (0-50m)
627,16833.790441689183,5101.148618698467,3417.7695745234137,40472,Banco Supervielle,BANELCO,Almagro,Comuna 5,A (0-50m)
628,13007.928977668915,3018.179599396593,1504.8388425140404,40192,Banco Santander Río,BANELCO,Almagro,Comuna 5,A (0-50m)
629,4973.61990322635,4463.505041361158,4310.4705827944545,40047,Banco Patagonia,BANELCO,Almagro,Comuna 5,A (0-50m)
630,4973.61990322635,8544.423936319932,3621.81551927108,40560,BBVA Banco Francés,BANELCO,Caballito,Comuna 6,B (50-100m)
631,2423.045593879504,7864.270787160136,4642.045243009413,40120,Banco Santander Río,BANELCO,Flores,Comuna 7,B (50-100m)
632,2678.1030248141883,680.1531491597956,1734.3905303551653,39991,Banco Patagonia,BANELCO,Liniers,Comuna 9,A (0-50m)
633,0.0,127.52871546746167,76.51722928037493,39876,Banco Itaú,BANELCO,Colegiales,Comuna 13,B (50-100m)
634,2550.5743093468463,1785.4020165444633,1224.275668485999,39800,Banco Itaú,BANELCO,Colegiales,Comuna 13,A (0-50m)
635,6759.021919769142,1232.7775828521294,739.6665497102911,40727,BBVA Banco Francés,BANELCO,Colegiales,Comuna 13,A (0-50m)
636,8289.36650537725,637.6435773373083,6784.527662859911,40275,Banco Santander Río,BANELCO,Mataderos,Comuna 9,A (0-50m)
637,4463.505041356981,765.17229280477,1377.310127046749,40797,Banco Galicia,BANELCO,San Cristobal,Comuna 3,A (0-50m)
638,4080.918894954954,7609.213356225213,943.7124944579575,41111,HSBC Bank Argentina,BANELCO,Constitucion,Comuna 1,B (50-100m)
639,6631.4932043018,4548.524185006133,2933.160455747706,40031,Banco Patagonia,BANELCO,Balvanera,Comuna 3,A (0-50m)
640,5483.734765095719,1997.9498756568994,892.7010082710409,40015,Banco Patagonia,BANELCO,Villa Lugano,Comuna 8,A (0-50m)
641,13645.572555005627,2253.0073065918227,1708.8847872617068,40687,BBVA Banco Francés,BANELCO,Mataderos,Comuna 9,A (0-50m)
642,4846.091187759008,1572.8541574320273,739.6665497102911,40041,Banco Patagonia,BANELCO,Villa Real,Comuna 10,A (0-50m)
643,6121.378342432431,1870.4211601894378,1351.8043839532904,39949,Banco Macro,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
644,2040.459447477477,2040.4594474793867,867.1952651775827,41002,Banco Galicia,BANELCO,Villa Devoto,Comuna 11,B (50-100m)
645,1912.9307320101345,1020.2297237396933,1836.4135027289985,40388,Banco Santander Río,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
646,2550.5743093468463,680.1531491597956,382.58614640187466,39753,Banco Comafi,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
647,10202.297237387385,2550.5743093492333,841.6895220841243,40867,Banco Galicia,BANELCO,Villa Devoto,Comuna 11,A (0-50m)
648,3953.3901794876115,977.7201519172061,2065.9651905701235,40368,Banco Santander Río,BANELCO,Villa Riachuelo,Comuna 8,A (0-50m)
649,3825.861464020269,425.0957182248722,1606.8618148878736,40183,Banco Santander Río,BANELCO,Nueva Pompeya,Comuna 4,A (0-50m)
650,4846.091187759008,2040.4594474793867,3468.7810607103306,40553,BBVA Banco Francés,BANELCO,Colegiales,Comuna 13,A (0-50m)
651,6121.378342432431,2975.6700275741055,5254.183077252413,40863,Banco Galicia,BANELCO,Colegiales,Comuna 13,A (0-50m)
652,255.05743093468462,4803.581615941056,943.7124944579575,40507,Banco Supervielle,BANELCO,Villa Riachuelo,Comuna 8,B (50-100m)
653,4463.505041356981,4548.524185006133,4080.91889495333,40215,Banco Santander Río,BANELCO,Recoleta,Comuna 2,B (50-100m)
654,9054.538798181304,1487.8350137870527,1581.3560717944154,39912,Banco Macro,BANELCO,Chacarita,Comuna 15,A (0-50m)
655,6376.435773367116,3188.2178866865415,2678.103024813123,40317,Banco Santander Río,BANELCO,Chacarita,Comuna 15,A (0-50m)
656,1275.2871546734232,42.509571822487224,178.54020165420818,40467,Banco Supervielle,BANELCO,Villa Del Parque,Comuna 11,A (0-50m)
657,1147.7584392060808,2167.988162946848,357.08040330841635,40667,BBVA Banco Francés,BANELCO,Villa Devoto,Comuna 11,B (50-100m)
658,7779.2516435078805,3145.7083148640545,3035.1834281215392,40617,BBVA Banco Francés,BANELCO,Flores,Comuna 7,A (0-50m)
659,16196.146864352473,2380.5360220592843,790.6780358972077,40806,Banco Galicia,BANELCO,Flores,Comuna 7,A (0-50m)
660,2423.045593879504,807.6818646272573,1020.2297237383325,40591,BBVA Banco Francés,BANELCO,Flores,Comuna 7,A (0-50m)
661,5228.677334161035,1105.2488673846678,2652.5972817196644,40640,BBVA Banco Francés,BANELCO,Villa Pueyrredon,Comuna 12,A (0-50m)
662,9054.538798181304,3103.1987430415675,2321.0226215047064,40997,Banco Galicia,BANELCO,Almagro,Comuna 5,A (0-50m)
663,1912.9307320101345,2933.1604557516184,688.6550635233745,41316,ICBC,BANELCO,Mataderos,Comuna 9,B (50-100m)
664,510.11486186936924,42.509571822487224,102.02297237383324,39816,Banco Itaú,BANELCO,Mataderos,Comuna 9,A (0-50m)
665,4208.447610422296,1402.8158701420784,1734.3905303551653,39852,Banco Itaú,BANELCO,Mataderos,Comuna 9,A (0-50m)
666,2805.6317402815307,1530.34458560954,1300.792897766374,39906,Banco Itaú,BANELCO,Mataderos,Comuna 9,A (0-50m)
667,1402.8158701407654,1572.8541574320273,1606.8618148878736,40852,Banco Galicia,BANELCO,Floresta,Comuna 10,C (100-150m)
668,7524.194212573197,3868.3710358463372,2933.160455747706,40439,Banco Supervielle,BANELCO,Caballito,Comuna 6,A (0-50m)
669,4463.505041356981,5058.639046875979,2831.137483373873,40181,Banco Santander Río,BANELCO,Caballito,Comuna 6,B (50-100m)
