id,lat,long,fuente
1094840626238840920,-34.55378,-58.45511,airbnb_listings
33266381,-34.5601,-58.45392,airbnb_listings
1582112465353316185,-34.5722849,-58.4411,airbnb_listings
1361761972207912748,-34.58834,-58.44463,airbnb_listings
1273852741004475860,-34.56259279791354,-58.45078950643224,airbnb_listings
987150419128430557,-34.61351679926982,-58.37297843550857,airbnb_listings
17154415,-34.573936462402344,-58.431739807128906,airbnb_listings
53048856,-34.59156,-58.42635,airbnb_listings
32768500,-34.59482,-58.42935,airbnb_listings
928782020804161386,-34.5914479,-58.4262458,airbnb_listings
39887466,-34.61021,-58.37351,airbnb_listings
1121728870705108200,-34.5959855,-58.4247148,airbnb_listings
1054494706862685241,-34.5972765,-58.4119802,airbnb_listings
1261510810085396936,-34.61328202235842,-58.3682481473292,airbnb_listings
622506708734853679,-34.55845,-58.45871,airbnb_listings
852111805295444368,-34.61724763943019,-58.38033737597979,airbnb_listings
9837889,-34.59464,-58.41451,airbnb_listings
37838859,-34.5591,-58.45528,airbnb_listings
1031042575935469257,-34.58439,-58.42929,airbnb_listings
958829130642176896,-34.596768161216126,-58.40959999418191,airbnb_listings
1366672781269863460,-34.59077,-58.42198,airbnb_listings
1362938278415075962,-34.59211967983456,-58.42727344483137,airbnb_listings
1247131348751407066,-34.59139,-58.42358,airbnb_listings
1540838427797711294,-34.596856316732286,-58.41463286429644,airbnb_listings
33141285,-34.55339,-58.45515,airbnb_listings
1113060754293247020,-34.61058,-58.37093,airbnb_listings
903269837887778187,-34.591,-58.42027,airbnb_listings
880627022612633550,-34.5905116,-58.4135238,airbnb_listings
1111774104463168579,-34.5966362,-58.40754909999999,airbnb_listings
1076882373159744648,-34.59291,-58.43088,airbnb_listings
1463075512750412421,-34.55418,-58.4543,airbnb_listings
1050844459960561750,-34.61229,-58.37099,airbnb_listings
1188427261078962998,-34.5967887,-58.41675679999999,airbnb_listings
1349930071687057179,-34.59088,-58.43135,airbnb_listings
1060850714625161192,-34.60120006116797,-58.37580136983642,airbnb_listings
1355884853394676223,-34.61079,-58.37487,airbnb_listings
1036906447253708390,-34.5924605,-58.4140196,airbnb_listings
35973818,-34.59287643432617,-58.43045425415039,airbnb_listings
1597403979010355114,-34.55584426689971,-58.4499991312623,airbnb_listings
1082761076168810814,-34.592893310475034,-58.41187957674265,airbnb_listings
1055821207068972374,-34.55354,-58.45144,airbnb_listings
1455333990969527544,-34.6114339,-58.37259549999999,airbnb_listings
1046303509301837797,-34.59208,-58.4241,airbnb_listings
558054557468710051,-34.59521,-58.42226,airbnb_listings
729856552924072347,-34.5669541,-58.43565399999999,airbnb_listings
1102213460904561195,-34.59680840572118,-58.42548192448184,airbnb_listings
1236447441749972445,-34.611299,-58.372742,airbnb_listings
16284940,-34.552966930672426,-58.45456107533345,airbnb_listings
1581981511887591234,-34.58421130145002,-58.42918095729105,airbnb_listings
655614064259754504,-34.55366,-58.45427,airbnb_listings
829167311057457231,-34.59674,-58.40789,airbnb_listings
644990907563083255,-34.59336,-58.42832,airbnb_listings
31181951,-34.613563537597656,-58.37308883666992,airbnb_listings
1566113025355211879,-34.59778,-58.39318,airbnb_listings
1294503151098486874,-34.556753233224185,-58.45073679761336,airbnb_listings
828331574225921245,-34.55474,-58.45529449999999,airbnb_listings
770394037817288705,-34.5556532,-58.44822620000001,airbnb_listings
686986208436702077,-34.59319286566652,-58.42489515986467,airbnb_listings
731032115813160929,-34.58839,-58.4406,airbnb_listings
894066938157711193,-34.59665,-58.41224,airbnb_listings
852415949252503674,-34.61087747711269,-58.37472064059666,airbnb_listings
4847460,-34.59093,-58.42142,airbnb_listings
1237804332311142771,-34.59459,-58.42846,airbnb_listings
887536148215356463,-34.5861566,-58.40839799999999,airbnb_listings
1080451204471412571,-34.61260657746275,-58.375072201399,airbnb_listings
16460530,-34.55208,-58.45153,airbnb_listings
849764859786682522,-34.5723127,-58.4327408,airbnb_listings
1287769717922753948,-34.5905,-58.4108,airbnb_listings
45795422,-34.58753,-58.40906,airbnb_listings
1154359144900280767,-34.59620702943197,-58.41976764168473,airbnb_listings
41937558,-34.59405,-58.4104,airbnb_listings
33937935,-34.59527,-58.40508,airbnb_listings
592689144755400027,-34.59265,-58.41772,airbnb_listings
1574792972408406133,-34.5905817,-58.4328762,airbnb_listings
4103047,-34.555503845214844,-58.45320129394531,airbnb_listings
1487043592673659836,-34.5965552,-58.4166713,airbnb_listings
905043488984055654,-34.5575758,-58.4585374,airbnb_listings
1321002469585981431,-34.5939,-58.43164,airbnb_listings
1405367473825141369,-34.55216123979591,-58.45020565633316,airbnb_listings
1460876309909561633,-34.58995,-58.44136,airbnb_listings
1691316,-34.59662,-58.41808,airbnb_listings
24256123,-34.55721,-58.45045,airbnb_listings
971738630754883977,-34.588522512054176,-58.44232864528801,airbnb_listings
681010477431863110,-34.56131,-58.46048,airbnb_listings
743702709333455747,-34.59477,-58.4147,airbnb_listings
1042237760656429583,-34.57768,-58.42227,airbnb_listings
1133406714735070985,-34.59386,-58.42768,airbnb_listings
1446943300999180377,-34.59538,-58.41914,airbnb_listings
582654162671948789,-34.59253,-58.42547,airbnb_listings
624279100875123833,-34.592739,-58.430309,airbnb_listings
1601640371430069402,-34.61152,-58.37389,airbnb_listings
1175455598211032320,-34.591184,-58.42493260000001,airbnb_listings
763931688739706635,-34.55244,-58.45331,airbnb_listings
1172010529713990761,-34.59506,-58.41328,airbnb_listings
946498654190519252,-34.595370424811954,-58.41262342925973,airbnb_listings
22121911,-34.55748,-58.46,airbnb_listings
49449566,-34.5604,-58.45554,airbnb_listings
14825394,-34.59212,-58.42477,airbnb_listings
1215468839597725985,-34.5926016,-58.4100125,airbnb_listings
1461741255495449548,-34.59421589015024,-58.42181213200092,airbnb_listings
1366559387018013857,-34.5943587,-58.40553809999999,airbnb_listings
953491140651696453,-34.584864,-58.43046649999999,airbnb_listings
43687905,-34.57494,-58.43834,airbnb_listings
26472274,-34.5963,-58.41037,airbnb_listings
1121071725525674833,-34.595316766937856,-58.421276644437526,airbnb_listings
922546168631013992,-34.57841245166225,-58.40813018381596,airbnb_listings
758056150210956149,-34.596287,-58.4062247,airbnb_listings
19097109,-34.59489,-58.41649,airbnb_listings
1336291166441262119,-34.59129,-58.40692,airbnb_listings
1188513672208995564,-34.5968,-58.41987,airbnb_listings
817768020027646212,-34.5810084074035,-58.41033371444322,airbnb_listings
1398724050259790923,-34.590370367558684,-58.4303178123658,airbnb_listings
38086088,-34.58329,-58.40971,airbnb_listings
673929915661800417,-34.5914366,-58.4093196,airbnb_listings
982269,-34.58196,-58.40686,airbnb_listings
42541569,-34.58687,-58.41522,airbnb_listings
1013824632554768003,-34.5874461,-58.4174918,airbnb_listings
49875166,-34.58826,-58.43317,airbnb_listings
30107601,-34.59006,-58.42816,airbnb_listings
11411244,-34.59091,-58.42775,airbnb_listings
1379236982528833660,-34.5940419,-58.4141177,airbnb_listings
1343634746781255472,-34.58739358604681,-58.43099248265708,airbnb_listings
1157145150188936085,-34.594478947288366,-58.420172492893485,airbnb_listings
27836835,-34.58438,-58.41106,airbnb_listings
631799188637500525,-34.59263,-58.4256,airbnb_listings
6966250,-34.59448,-58.41761,airbnb_listings
950227671530119441,-34.5899373824424,-58.43179687956872,airbnb_listings
689855829334684098,-34.58668,-58.40592,airbnb_listings
1508289034401588946,-34.583041938270455,-58.41032979896053,airbnb_listings
959848245799685540,-34.5968676,-58.4160841,airbnb_listings
1082618105265386045,-34.5940143,-58.4072575,airbnb_listings
956695991486732050,-34.58597,-58.41117,airbnb_listings
578036019422778370,-34.594825744628906,-58.40789031982422,airbnb_listings
1380560487395359960,-34.5908362,-58.4253509,airbnb_listings
14744823,-34.59049,-58.42179,airbnb_listings
901501342068033893,-34.58593850394191,-58.411081645990855,airbnb_listings
1291528453727910586,-34.5961681,-58.40909179999999,airbnb_listings
874768134981831857,-34.59257245198795,-58.40592853494876,airbnb_listings
749819841577286846,-34.59538,-58.40466,airbnb_listings
1147104,-34.5882,-58.43325,airbnb_listings
1567621801604017309,-34.59538,-58.42026,airbnb_listings
1440691640080485947,-34.59463,-58.40586,airbnb_listings
1108707238992377652,-34.5907074,-58.4067538,airbnb_listings
1024718747576035501,-34.59521996662954,-58.415736308006124,airbnb_listings
1000630075570599883,-34.59566,-58.42205,airbnb_listings
54047854,-34.585819244384766,-58.441192626953125,airbnb_listings
1102938308395449093,-34.5877872,-58.406108,airbnb_listings
18595243,-34.59442,-58.4066,airbnb_listings
1269656086491777131,-34.591079,-58.42489390000001,airbnb_listings
45303314,-34.5922,-58.43072,airbnb_listings
911834020290418063,-34.58976,-58.41065,airbnb_listings
992572427014865302,-34.588517,-58.4179834,airbnb_listings
1039738696978529250,-34.5928585,-58.4080667,airbnb_listings
14085179,-34.582176,-58.421286,airbnb_listings
38646992,-34.58547,-58.44322,airbnb_listings
658636826957915026,-34.59192,-58.40721,airbnb_listings
976955093194291597,-34.58276544293256,-58.42169891265144,airbnb_listings
1113150420397836726,-34.59109790852692,-58.40736564531477,airbnb_listings
48199261,-34.59571,-58.40702,airbnb_listings
1308760241308381697,-34.58096245023755,-58.40873876051799,airbnb_listings
996572222485265120,-34.5847493,-58.4299315,airbnb_listings
924876660301833931,-34.5781421,-58.410736,airbnb_listings
1155844682038416496,-34.5913569,-58.4066085,airbnb_listings
8681434,-34.58589,-58.40965,airbnb_listings
1205106584042598808,-34.5967208,-58.4214802,airbnb_listings
979766561467787232,-34.581126488410206,-58.41124128001433,airbnb_listings
1260244906219146612,-34.59019,-58.40875,airbnb_listings
1352400333550301280,-34.57917,-58.40896,airbnb_listings
45309563,-34.59205,-58.43084,airbnb_listings
718982537788391226,-34.59671,-58.42625,airbnb_listings
780973735765310821,-34.58981804926024,-58.40855226170529,airbnb_listings
1009459692845121945,-34.61047106900372,-58.37327590388578,airbnb_listings
1262459108077126285,-34.59572110358824,-58.40650981106527,airbnb_listings
1140605871741008103,-34.58947614948633,-58.41469297173261,airbnb_listings
1366834563352949903,-34.5828973,-58.4441181,airbnb_listings
948452073849398993,-34.57857100294476,-58.41000068836057,airbnb_listings
23164753,-34.58542,-58.40633,airbnb_listings
40387317,-34.59174,-58.41644,airbnb_listings
1463229536443735135,-34.5823342,-58.40925120000001,airbnb_listings
1379747095377592708,-34.6021149,-58.38939809999999,airbnb_listings
17521978,-34.59207,-58.42713,airbnb_listings
555194993211634149,-34.58683789642648,-58.43009412288665,airbnb_listings
33932986,-34.59603,-58.42833,airbnb_listings
1250103407451164068,-34.584612616091285,-58.42744440184436,airbnb_listings
1234388037148408051,-34.59478,-58.41482,airbnb_listings
808030216999302441,-34.59449,-58.408,airbnb_listings
52278934,-34.58968,-58.42846,airbnb_listings
36067373,-34.5912,-58.41723,airbnb_listings
722332735426230863,-34.58357,-58.41816,airbnb_listings
47137401,-34.60434,-58.38999,airbnb_listings
25428852,-34.58127,-58.42157,airbnb_listings
1377463,-34.57977,-58.40684,airbnb_listings
38778545,-34.59616,-58.40316,airbnb_listings
638295030133714587,-34.59335,-58.40978,airbnb_listings
1374702988351089176,-34.58825617440748,-58.40628565719612,airbnb_listings
994360757558977856,-34.58643,-58.41681,airbnb_listings
1316111478170891059,-34.5897363,-58.40735239999999,airbnb_listings
1575802490218892348,-34.5967269,-58.4209249,airbnb_listings
1584877888550262817,-34.58564,-58.42743,airbnb_listings
40882125,-34.59388,-58.42307,airbnb_listings
1319724702872885877,-34.5876178094801,-58.40651396860792,airbnb_listings
994153921393660971,-34.5908323,-58.4018981,airbnb_listings
1023358886606445751,-34.5815053,-58.4118519,airbnb_listings
748687112470236981,-34.5786287,-58.41230339999999,airbnb_listings
1558748112401546281,-34.58573,-58.42616,airbnb_listings
20482168,-34.58356,-58.42088,airbnb_listings
956654090876070714,-34.61856714737592,-58.372264355421066,airbnb_listings
684210930044311213,-34.58884,-58.41747,airbnb_listings
1579904386528801547,-34.59872329999999,-58.38406749629516,airbnb_listings
1019620595282857137,-34.587492314958595,-58.41072355848206,airbnb_listings
1007349636681060302,-34.60237,-58.3853,airbnb_listings
683419948379971762,-34.59526,-58.42527,airbnb_listings
1409633568418882368,-34.5815278,-58.41562090000001,airbnb_listings
1412323548220719499,-34.62224807254832,-58.37179586576064,airbnb_listings
1579099727158301012,-34.5787993,-58.4124062,airbnb_listings
1066132627542437500,-34.6023023,-58.38246789999999,airbnb_listings
21710659,-34.59586,-58.3877,airbnb_listings
16676145,-34.58128,-58.41525,airbnb_listings
931710494108966644,-34.58333,-58.42077,airbnb_listings
786044126791207954,-34.61770309531856,-58.368878567557445,airbnb_listings
836865415292705928,-34.5883826800401,-58.42603910348661,airbnb_listings
908054457321856189,-34.5940583656412,-58.385294264638375,airbnb_listings
1573372888924197760,-34.60388,-58.39255,airbnb_listings
39131790,-34.60256576538086,-58.382904052734375,airbnb_listings
903664090444825967,-34.6040527,-58.3937773,airbnb_listings
30733355,-34.58977,-58.41303,airbnb_listings
1017406693512786550,-34.5806347,-58.4139158,airbnb_listings
962926687352528360,-34.5929,-58.40361,airbnb_listings
942012044265690448,-34.5808332,-58.42026749999999,airbnb_listings
1530482829192248110,-34.5896238,-58.4269518,airbnb_listings
1321671420279478779,-34.58409,-58.41206,airbnb_listings
903620177632018608,-34.58143625219365,-58.41003187000752,airbnb_listings
1011594286147093988,-34.6185672,-58.3722642,airbnb_listings
1320579257908965564,-34.62018,-58.37119,airbnb_listings
986403146576908108,-34.58841561421872,-58.4120274335146,airbnb_listings
1596669846085424866,-34.5787371,-58.4129641,airbnb_listings
37281571,-34.59718,-58.3894,airbnb_listings
1532841245346991489,-34.62116113552415,-58.37007046539658,airbnb_listings
1555861774027143235,-34.586498,-58.41438909999999,airbnb_listings
1366994407235447793,-34.58266379142216,-58.42231303453445,airbnb_listings
22919388,-34.58846,-58.41308,airbnb_listings
831993074912321634,-34.60262,-58.38694,airbnb_listings
1010811667500269915,-34.58734,-58.40529,airbnb_listings
1415544,-34.61694,-58.36995,airbnb_listings
1038571092606987455,-34.5890197,-58.41673389999999,airbnb_listings
1429290909861199395,-34.6023737,-58.3957206,airbnb_listings
811116559178323942,-34.600568903110734,-58.38804194209368,airbnb_listings
984651175303264016,-34.600282014345474,-58.38582661703449,airbnb_listings
1015093427276827362,-34.58671,-58.41818,airbnb_listings
1380674780957644822,-34.5795826,-58.415562,airbnb_listings
670761752090000465,-34.580454373382594,-58.41330450028181,airbnb_listings
51057617,-34.616383,-58.371902,airbnb_listings
42654624,-34.58919906616211,-58.4071044921875,airbnb_listings
937007481437262424,-34.58989,-58.4129,airbnb_listings
1100552352913067469,-34.605826545004646,-58.39687782030897,airbnb_listings
769186088233449670,-34.5805668,-58.4115686,airbnb_listings
1560830258936525633,-34.588344,-58.4186176,airbnb_listings
651539097311307127,-34.5891664,-58.40800919999999,airbnb_listings
586980398233318309,-34.59708,-58.38462,airbnb_listings
760696145169937101,-34.60128,-58.38687,airbnb_listings
11942681,-34.57899,-58.41296,airbnb_listings
38905551,-34.60146,-58.38683,airbnb_listings
821420,-34.62282354785003,-58.373595301707866,airbnb_listings
28445444,-34.57997021312532,-58.41034958360527,airbnb_listings
1405964186154150941,-34.6066,-58.39439,airbnb_listings
27751199,-34.60780334472656,-58.39637756347656,airbnb_listings
1216898973034710405,-34.58780439631947,-58.41468296359977,airbnb_listings
1044347719055670733,-34.58869996039096,-58.397576875397775,airbnb_listings
716614641541426607,-34.5924949,-58.3910713,airbnb_listings
1158054969017919738,-34.597289257009955,-58.39535349771932,airbnb_listings
1228308959938309487,-34.58648,-58.40022,airbnb_listings
11976863,-34.58944,-58.40156,airbnb_listings
884657896499329223,-34.598269111141725,-58.38648286190187,airbnb_listings
36424051,-34.60334,-58.39021,airbnb_listings
713070470397506028,-34.59701,-58.39538,airbnb_listings
746551770744042337,-34.59246,-58.39179,airbnb_listings
1074593103804966481,-34.60609038805617,-58.39054086811415,airbnb_listings
1416906209603487530,-34.59817798486101,-58.37990711427759,airbnb_listings
33068222,-34.59195,-58.39026,airbnb_listings
1273407619395554231,-34.59742,-58.38287,airbnb_listings
572619517731028025,-34.599998,-58.387955,airbnb_listings
33329374,-34.59684,-58.37837,airbnb_listings
1090673565172652773,-34.59195,-58.40085,airbnb_listings
27546769,-34.59798,-58.38066,airbnb_listings
1464552647745292139,-34.59322,-58.38491,airbnb_listings
1253844491650660712,-34.59579052096272,-58.390953954077176,airbnb_listings
1145101379016352228,-34.588377807231524,-58.43983020633458,airbnb_listings
1054916797815978836,-34.59699,-58.37891,airbnb_listings
39395056,-34.5987,-58.39455,airbnb_listings
563534049869087595,-34.59854,-58.39441,airbnb_listings
39631067,-34.591945,-58.39327479999999,airbnb_listings
28774364,-34.595048345012266,-58.38594769700909,airbnb_listings
30250799,-34.59293,-58.37954,airbnb_listings
934299283542394239,-34.6028815,-58.3901027,airbnb_listings
50867339,-34.597530364990234,-58.395957946777344,airbnb_listings
24357965,-34.59174,-58.39103,airbnb_listings
38976266,-34.59835,-58.39314,airbnb_listings
768222686876663195,-34.59707,-58.39399,airbnb_listings
1304611058182952582,-34.60087,-58.38998,airbnb_listings
15422333,-34.58521,-58.40169,airbnb_listings
30200780,-34.59268,-58.37613,airbnb_listings
43954277,-34.62167,-58.37165,airbnb_listings
23584147,-34.60202,-58.39349,airbnb_listings
1597159702393934503,-34.5890472,-58.4014438,airbnb_listings
1332929101732555802,-34.5957649,-58.3785621,airbnb_listings
1045788097960079810,-34.59808336548541,-58.38854551239014,airbnb_listings
1039100971542929554,-34.5882225,-58.4008183,airbnb_listings
1051631732897657905,-34.58920607292396,-58.403643682803335,airbnb_listings
10994475,-34.588989,-58.400208,airbnb_listings
935379231032096224,-34.5849133,-58.39985919999999,airbnb_listings
39723141,-34.59514,-58.37564,airbnb_listings
1070492056054700298,-34.60282,-58.38096,airbnb_listings
641293068305435301,-34.58508,-58.41399,airbnb_listings
1221749910392048606,-34.5963515723135,-58.388242166487885,airbnb_listings
1497812626470461724,-34.60214740357074,-58.39525155723095,airbnb_listings
37661762,-34.585166931152344,-58.40385818481445,airbnb_listings
1579059768215956711,-34.601339,-58.3795114,airbnb_listings
1278981367787932234,-34.600028,-58.38038359999999,airbnb_listings
1536597284064345359,-34.5865982,-58.4004555,airbnb_listings
694320791881599419,-34.6042083,-58.3919747,airbnb_listings
29534141,-34.58903,-58.40334,airbnb_listings
52631510,-34.59402,-58.38311,airbnb_listings
28439223,-34.59078,-58.39254,airbnb_listings
1572337860910083146,-34.59568944088984,-58.37986204773188,airbnb_listings
1523212010787090132,-34.5859605,-58.4008653,airbnb_listings
1570702301546483718,-34.60612,-58.39265,airbnb_listings
30972943,-34.59553,-58.37939,airbnb_listings
21527006,-34.5955,-58.38097,airbnb_listings
36882768,-34.59414,-58.3872,airbnb_listings
1231224079212244297,-34.5916927,-58.38005570000001,airbnb_listings
1211621086798077089,-34.60180546325453,-58.39616119894409,airbnb_listings
1198172198410769174,-34.5969284,-58.39061040000001,airbnb_listings
54161269,-34.5974,-58.39268,airbnb_listings
1157177484569795515,-34.58660264975099,-58.39909143502978,airbnb_listings
41949044,-34.60364,-58.39096,airbnb_listings
824609756767030232,-34.5915,-58.37804,airbnb_listings
1360265171756850454,-34.5930256,-58.3790028,airbnb_listings
1013814933308519995,-34.5894942351777,-58.40239189629519,airbnb_listings
31108845,-34.59595,-58.3811,airbnb_listings
1432148937894963232,-34.60044,-58.37922,airbnb_listings
1595008519546351429,-34.5947089,-58.38365630000001,airbnb_listings
1550992300131565669,-34.5961928,-58.3798621,airbnb_listings
834621119999601796,-34.59927608898559,-58.3887342429812,airbnb_listings
1231888094379613437,-34.59423,-58.37775,airbnb_listings
4130061,-34.59135,-58.38833,airbnb_listings
52325004,-34.60274,-58.38863,airbnb_listings
25095817,-34.58676,-58.40046,airbnb_listings
620249692384108871,-34.58989,-58.39792,airbnb_listings
40777786,-34.60142,-58.39623,airbnb_listings
1224616343267070129,-34.5894871,-58.4011697,airbnb_listings
21258784,-34.60337,-58.37731,airbnb_listings
887693570681273131,-34.6029015,-58.38986209999999,airbnb_listings
971143001488102494,-34.59324024915037,-58.401223830878735,airbnb_listings
1226781161577092185,-34.59877279252034,-58.37903231109539,airbnb_listings
1039306277020818228,-34.5770537,-58.43708379999999,airbnb_listings
1501534506286416643,-34.6022186100052,-58.41290552169084,airbnb_listings
848529762210102983,-34.5998846,-58.3969266,airbnb_listings
1582737210788179748,-34.5965275,-58.3791787,airbnb_listings
32464359,-34.58948,-58.4391,airbnb_listings
722599920420038780,-34.58893,-58.4033,airbnb_listings
1357356341844050098,-34.590216474714964,-58.40003254741724,airbnb_listings
1555370356525869416,-34.58641419757157,-58.438833095133305,airbnb_listings
1172675090723926469,-34.6036216,-58.37675369999999,airbnb_listings
821720933606978268,-34.58859,-58.39164,airbnb_listings
1558848159188349509,-34.58768,-58.40213,airbnb_listings
1228894469817416939,-34.5961534,-58.3779232,airbnb_listings
1246460824299619171,-34.5966669,-58.3798239,airbnb_listings
1290141861250379509,-34.58968,-58.4192,airbnb_listings
1115503896303694392,-34.58890876658551,-58.398739466437206,airbnb_listings
1002876735431143757,-34.59195434542579,-58.38099791490304,airbnb_listings
1297296329621936108,-34.6078478,-58.37653229999999,airbnb_listings
786132493075826402,-34.58756,-58.39251,airbnb_listings
38108176,-34.58633,-58.40181,airbnb_listings
1191343080051661536,-34.608432865351915,-58.37526082876208,airbnb_listings
1554359225057456766,-34.57277160624387,-58.4389562990543,airbnb_listings
1292809152907432408,-34.60547830173713,-58.38441763669152,airbnb_listings
1136414894388565286,-34.59882391948046,-58.38136138258212,airbnb_listings
1536398888223010333,-34.5757084,-58.4389726,airbnb_listings
23044364,-34.60171,-58.38121,airbnb_listings
22102721,-34.57103,-58.43477,airbnb_listings
613582604819674879,-34.589272376708976,-58.39288239237956,airbnb_listings
1310911448911497745,-34.60875228493001,-58.3882272489701,airbnb_listings
1362974046509670547,-34.585460494437186,-58.43787400525944,airbnb_listings
857868810229984600,-34.589693428642875,-58.391392085386215,airbnb_listings
989200017788573483,-34.60404365917177,-58.37952228759658,airbnb_listings
41639160,-34.60442,-58.38194,airbnb_listings
750114824349046017,-34.58319,-58.44513,airbnb_listings
1064496835825682634,-34.59608,-58.37926,airbnb_listings
1147901356481728696,-34.5760577,-58.43540589999999,airbnb_listings
881918408776497861,-34.57185809157157,-58.43943956096079,airbnb_listings
35452116,-34.59314,-58.38104,airbnb_listings
1124040543470671851,-34.608026559937684,-58.376473518480665,airbnb_listings
1079689262000239693,-34.59246722990652,-58.38235202101379,airbnb_listings
31411439,-34.5875272,-58.4396415,airbnb_listings
9031028,-34.57476,-58.43743,airbnb_listings
1170392539396095447,-34.5763601,-58.43859699999999,airbnb_listings
890810532455700666,-34.603928777510866,-58.38461592793465,airbnb_listings
1139168019899308760,-34.57591,-58.43515,airbnb_listings
1386128624669316391,-34.6034893,-58.3806707,airbnb_listings
1428508853557049016,-34.60806,-58.38765,airbnb_listings
1021899758945865180,-34.602506693526344,-58.38049947120415,airbnb_listings
1548107724281374964,-34.5842407,-58.40004139999999,airbnb_listings
28856649,-34.59856,-58.39212,airbnb_listings
1103726095151828112,-34.60866624687627,-58.37827900370485,airbnb_listings
1309645121691377441,-34.5858903,-58.4385821,airbnb_listings
1069687304938406660,-34.5731495,-58.43836599999999,airbnb_listings
1205122021512013302,-34.589575,-58.42237859999999,airbnb_listings
811643240177536983,-34.6043808,-58.3836004,airbnb_listings
39870699,-34.60467,-58.37916,airbnb_listings
1229125736802634304,-34.57416,-58.44046,airbnb_listings
831907070721128865,-34.58857690879191,-58.3916737954407,airbnb_listings
1226954979227877717,-34.58812374606555,-58.433749864715146,airbnb_listings
1380485153523093868,-34.59347,-58.38194,airbnb_listings
615456400600100123,-34.576134,-58.434528,airbnb_listings
35604626,-34.59287,-58.38014,airbnb_listings
680464876810561092,-34.609713909228844,-58.37926324456931,airbnb_listings
1371751205261484299,-34.5837526185191,-58.44516780227423,airbnb_listings
805315780422874505,-34.58344,-58.44676,airbnb_listings
1054408022872146008,-34.5885999,-58.391427,airbnb_listings
1004282679413243291,-34.58879,-58.39189,airbnb_listings
808348944810633333,-34.59598103371352,-58.37930596386255,airbnb_listings
1261689913261941980,-34.5855373,-58.4204485,airbnb_listings
1348538488706847165,-34.5944489,-58.38010250000001,airbnb_listings
1600097418379052594,-34.59829,-58.37911,airbnb_listings
40968241,-34.58869,-58.42291,airbnb_listings
1532856392235679340,-34.5886719,-58.39147929999999,airbnb_listings
1251545115109502775,-34.5773114,-58.43646150000001,airbnb_listings
46578616,-34.59638214111328,-58.37923812866211,airbnb_listings
31536657,-34.57411,-58.44,airbnb_listings
612066308167703567,-34.587708,-58.439163,airbnb_listings
600146558541878557,-34.604,-58.37705,airbnb_listings
1389315339944362134,-34.58411737385373,-58.43825809657574,airbnb_listings
872580461312940223,-34.6076381,-58.38896569999999,airbnb_listings
861496252666230921,-34.603484193388624,-58.38021576404571,airbnb_listings
879762413490492270,-34.57694766838185,-58.43882631494659,airbnb_listings
1389175464517165631,-34.62036851384462,-58.37391004870714,airbnb_listings
947695350128475760,-34.6051493,-58.38019239999999,airbnb_listings
50266198,-34.60656,-58.37523,airbnb_listings
1042023613392284456,-34.5887245,-58.3913191,airbnb_listings
696855,-34.59875,-58.39587,airbnb_listings
614554822401648379,-34.58663,-58.42233,airbnb_listings
1112406899690604970,-34.58402,-58.40296,airbnb_listings
1191421528247247033,-34.6077374,-58.3866371,airbnb_listings
1605423420195445437,-34.5759732,-58.4351839,airbnb_listings
1421859294131447374,-34.58955,-58.39187,airbnb_listings
26493521,-34.61154,-58.39632,airbnb_listings
1400833200685099541,-34.5888785,-58.3918517,airbnb_listings
1563861135328988408,-34.58902,-58.42297,airbnb_listings
640669112566846867,-34.57586,-58.43961,airbnb_listings
29679167,-34.58752,-58.4224,airbnb_listings
1518093574106697615,-34.5868775,-58.4013296,airbnb_listings
1029111456724062230,-34.5839064,-58.4447652,airbnb_listings
23143142,-34.587432861328125,-58.40015411376953,airbnb_listings
1454378725040232140,-34.6088,-58.38575,airbnb_listings
1046399252953352947,-34.59416,-58.38217,airbnb_listings
1066537492620741930,-34.58728780330587,-58.40272016823292,airbnb_listings
580433270412781646,-34.586277,-58.440189,airbnb_listings
1529841419283429396,-34.60497053613997,-58.38468633592129,airbnb_listings
1180531383113720822,-34.58468404596148,-58.43767731218416,airbnb_listings
1577463227853489598,-34.5774349,-58.43844169999999,airbnb_listings
1432683236578667501,-34.60946,-58.38293,airbnb_listings
1600949514003518536,-34.58533,-58.40071,airbnb_listings
929122737463237894,-34.57187,-58.43463,airbnb_listings
40101714,-34.58406,-58.42226,airbnb_listings
14218940,-34.60788,-58.38309,airbnb_listings
1092250865117801353,-34.6037575,-58.3881681,airbnb_listings
1342701801651549102,-34.603690624146275,-58.38542964309454,airbnb_listings
17546183,-34.60469,-58.38613,airbnb_listings
1233480694604104795,-34.5869618062568,-58.401460152258,airbnb_listings
11044325,-34.5863,-58.4018,airbnb_listings
1104635567040775759,-34.58872,-58.43851,airbnb_listings
1256724632565544857,-34.5929662,-58.3791727,airbnb_listings
5931067,-34.58574,-58.42027,airbnb_listings
1547875542000496077,-34.5812,-58.42813,airbnb_listings
1173093823412320348,-34.58682,-58.4395,airbnb_listings
41155241,-34.5901,-58.42101,airbnb_listings
1455916334406664222,-34.58326,-58.42808,airbnb_listings
806741312854958953,-34.58508542055216,-58.43917648563886,airbnb_listings
642823019350014773,-34.60516,-58.38949,airbnb_listings
1562551023796395689,-34.58066,-58.42508,airbnb_listings
38367153,-34.57874,-58.42742,airbnb_listings
1599537283194919523,-34.5886255,-58.43623109999999,airbnb_listings
1241647586467984273,-34.5904101,-58.42447190000001,airbnb_listings
