id_celda,area_km2,delitos_ponderados,cant_paradas,densidad_delitos,densidad_paradas
6227,0.0625,78.7,0.0,1259.2,0.0
6228,0.0625,68.75,1.0,1100.0,16.0
6229,0.0625,29.95,3.0,479.2,48.0
6230,0.0625,50.55,0.0,808.8,0.0
6231,0.0625,129.55,5.0,2072.8,80.0
6232,0.0625,120.75,2.0,1932.0,32.0
6233,0.0625,35.3,2.0,564.8,32.0
6234,0.0625,78.45,2.0,1255.2,32.0
6235,0.0625,150.65,3.0,2410.4,48.0
6236,0.0625,30.2,0.0,483.2,0.0
6237,0.0625,59.4,0.0,950.4,0.0
6238,0.0625,49.65,0.0,794.4,0.0
6239,0.0625,73.0,7.0,1168.0,112.0
6240,0.0625,72.9,0.0,1166.4,0.0
6241,0.0625,75.5,0.0,1208.0,0.0
6242,0.0625,69.7,3.0,1115.2,48.0
6243,0.0625,55.35,2.0,885.6,32.0
6244,0.0625,59.65,1.0,954.4,16.0
6245,0.0625,68.3,0.0,1092.8,0.0
6246,0.0625,64.05,1.0,1024.8,16.0
6247,0.0625,134.6,1.0,2153.6,16.0
6248,0.0625,141.1,1.0,2257.6,16.0
6249,0.0625,107.8,0.0,1724.8,0.0
6250,0.0625,283.85,9.0,4541.6,144.0
6251,0.0625,325.05,0.0,5200.8,0.0
6252,0.0625,659.8,5.0,10556.8,80.0
6253,0.0625,110.8,3.0,1772.8,48.0
6254,0.0625,75.7,1.0,1211.2,16.0
6255,0.0625,46.9,0.0,750.4,0.0
6256,0.0625,85.55,2.0,1368.8,32.0
6257,0.0625,72.7,1.0,1163.2,16.0
6258,0.0625,52.6,1.0,841.6,16.0
6259,0.0625,48.3,1.0,772.8,16.0
6260,0.0625,68.9,0.0,1102.4,0.0
6261,0.0625,60.15,2.0,962.4,32.0
6262,0.0625,54.3,1.0,868.8,16.0
6263,0.0625,63.5,1.0,1016.0,16.0
6264,0.0625,88.45,2.0,1415.2,32.0
6265,0.0625,109.1,3.0,1745.6,48.0
6266,0.0625,71.45,2.0,1143.2,32.0
6267,0.0625,17.5,0.0,280.0,0.0
6268,0.0625,1.5,1.0,24.0,16.0
6269,0.0625,44.4,1.0,710.4,16.0
6270,0.0625,9.45,0.0,151.2,0.0
6271,0.0625,35.95,0.0,575.2,0.0
6272,0.0625,13.3,0.0,212.8,0.0
6273,0.0625,97.6,4.0,1561.6,64.0
6274,0.0625,36.4,3.0,582.4,48.0
6275,0.0625,37.85,0.0,605.6,0.0
6276,0.0625,46.45,3.0,743.2,48.0
6277,0.0625,42.0,3.0,672.0,48.0
6278,0.0625,49.25,4.0,788.0,64.0
6279,0.0625,51.5,3.0,824.0,48.0
6280,0.0625,38.6,1.0,617.6,16.0
6281,0.0625,26.7,3.0,427.2,48.0
6282,0.0625,25.45,0.0,407.2,0.0
6283,0.0625,17.0,1.0,272.0,16.0
6284,0.0625,45.55,2.0,728.8,32.0
6285,0.0625,179.4,0.0,2870.4,0.0
6286,0.0625,110.2,3.0,1763.2,48.0
6287,0.0625,56.55,2.0,904.8,32.0
6288,0.0625,72.35,3.0,1157.6,48.0
6289,0.0625,43.45,1.0,695.2,16.0
6290,0.0625,73.8,0.0,1180.8,0.0
6291,0.0625,80.55,2.0,1288.8,32.0
6292,0.0625,72.7,1.0,1163.2,16.0
6293,0.0625,106.3,1.0,1700.8,16.0
6294,0.0625,109.6,1.0,1753.6,16.0
6295,0.0625,98.65,0.0,1578.4,0.0
6296,0.0625,141.1,5.0,2257.6,80.0
6297,0.0625,114.45,3.0,1831.2,48.0
6298,0.0625,62.05,2.0,992.8,32.0
6299,0.0625,38.85,0.0,621.6,0.0
6300,0.0625,63.8,0.0,1020.8,0.0
6301,0.0625,26.2,1.0,419.2,16.0
6322,0.0625,8.2,1.0,131.2,16.0
6323,0.0625,42.85,3.0,685.6,48.0
6324,0.0625,46.85,0.0,749.6,0.0
6325,0.0625,55.95,1.0,895.2,16.0
6326,0.0625,42.1,0.0,673.6,0.0
6327,0.0625,49.3,1.0,788.8,16.0
6328,0.0625,40.35,0.0,645.6,0.0
6329,0.0625,39.7,2.0,635.2,32.0
6330,0.0625,221.45,3.0,3543.2,48.0
6331,0.0625,49.75,3.0,796.0,48.0
6332,0.0625,100.65,4.0,1610.4,64.0
6333,0.0625,148.45,2.0,2375.2,32.0
6334,0.0625,171.55,0.0,2744.8,0.0
6335,0.0625,195.95,0.0,3135.2,0.0
6336,0.0625,124.39999999999999,0.0,1990.3999999999999,0.0
6337,0.0625,63.3,4.0,1012.8,64.0
6338,0.0625,23.4,0.0,374.4,0.0
6339,0.0625,17.75,0.0,284.0,0.0
6340,0.0625,80.1,1.0,1281.6,16.0
6341,0.0625,24.15,0.0,386.4,0.0
6342,0.0625,41.1,3.0,657.6,48.0
6343,0.0625,111.95,7.0,1791.2,112.0
6344,0.0625,15.25,6.0,244.0,96.0
6345,0.0625,28.35,1.0,453.6,16.0
6346,0.0625,41.8,1.0,668.8,16.0
6347,0.0625,29.45,2.0,471.2,32.0
6348,0.0625,51.3,1.0,820.8,16.0
6349,0.0625,64.5,0.0,1032.0,0.0
6350,0.0625,117.75,7.0,1884.0,112.0
6351,0.0625,84.95,1.0,1359.2,16.0
6352,0.0625,71.1,1.0,1137.6,16.0
6353,0.0625,57.5,0.0,920.0,0.0
6354,0.0625,45.65,0.0,730.4,0.0
6355,0.0625,65.15,0.0,1042.4,0.0
6356,0.0625,104.1,1.0,1665.6,16.0
6357,0.0625,110.0,1.0,1760.0,16.0
6358,0.0625,206.15,2.0,3298.4,32.0
6359,0.0625,751.85,6.0,12029.6,96.0
6360,0.0625,136.9,0.0,2190.4,0.0
6361,0.0625,111.15,0.0,1778.4,0.0
6362,0.0625,155.3,0.0,2484.8,0.0
6363,0.0625,82.9,2.0,1326.4,32.0
6364,0.0625,56.1,1.0,897.6,16.0
6365,0.0625,79.55,2.0,1272.8,32.0
6366,0.0625,118.7,4.0,1899.2,64.0
6367,0.0625,53.75,0.0,860.0,0.0
6368,0.0625,57.25,1.0,916.0,16.0
6369,0.0625,86.25,2.0,1380.0,32.0
6370,0.0625,117.1,2.0,1873.6,32.0
6371,0.0625,40.6,0.0,649.6,0.0
6372,0.0625,66.5,1.0,1064.0,16.0
6373,0.0625,59.15,0.0,946.4,0.0
6374,0.0625,88.0,2.0,1408.0,32.0
6375,0.0625,109.25,1.0,1748.0,16.0
6376,0.0625,83.3,0.0,1332.8,0.0
6377,0.0625,27.7,0.0,443.2,0.0
6378,0.0625,28.0,0.0,448.0,0.0
6379,0.0625,36.2,1.0,579.2,16.0
6380,0.0625,39.25,0.0,628.0,0.0
6381,0.0625,33.3,0.0,532.8,0.0
6382,0.0625,25.45,0.0,407.2,0.0
6383,0.0625,34.9,0.0,558.4,0.0
6384,0.0625,49.8,0.0,796.8,0.0
6385,0.0625,62.2,2.0,995.2,32.0
6386,0.0625,46.15,0.0,738.4,0.0
6387,0.0625,76.1,1.0,1217.6,16.0
6388,0.0625,36.1,2.0,577.6,32.0
6389,0.0625,10.65,0.0,170.4,0.0
6390,0.0625,27.35,1.0,437.6,16.0
6391,0.0625,8.1,2.0,129.6,32.0
6392,0.0625,15.4,0.0,246.4,0.0
6393,0.0625,34.7,1.0,555.2,16.0
6394,0.0625,49.95,0.0,799.2,0.0
6395,0.0625,131.6,5.0,2105.6,80.0
6396,0.0625,93.5,0.0,1496.0,0.0
6397,0.0625,84.15,2.0,1346.4,32.0
6398,0.0625,66.9,0.0,1070.4,0.0
6399,0.0625,67.15,0.0,1074.4,0.0
6400,0.0625,64.2,0.0,1027.2,0.0
6401,0.0625,96.15,0.0,1538.4,0.0
6402,0.0625,121.1,1.0,1937.6,16.0
6403,0.0625,187.8,5.0,3004.8,80.0
6404,0.0625,115.6,4.0,1849.6,64.0
6405,0.0625,74.55,0.0,1192.8,0.0
6406,0.0625,52.2,0.0,835.2,0.0
6407,0.0625,26.6,1.0,425.6,16.0
6408,0.0625,49.8,3.0,796.8,48.0
6409,0.0625,58.05,0.0,928.8,0.0
6410,0.0625,62.75,0.0,1004.0,0.0
6411,0.0625,1.7,0.0,27.2,0.0
6431,0.0625,0.15,0.0,2.4,0.0
6433,0.0625,16.4,3.0,262.4,48.0
6434,0.0625,68.15,1.0,1090.4,16.0
6435,0.0625,58.75,1.0,940.0,16.0
6436,0.0625,59.2,1.0,947.2,16.0
6437,0.0625,45.25,1.0,724.0,16.0
6438,0.0625,137.75,2.0,2204.0,32.0
6439,0.0625,35.85,0.0,573.6,0.0
6440,0.0625,230.65,6.0,3690.4,96.0
6441,0.0625,107.0,2.0,1712.0,32.0
6442,0.0625,207.95,2.0,3327.2,32.0
6443,0.0625,323.4,0.0,5174.4,0.0
6444,0.0625,925.65,0.0,14810.4,0.0
6445,0.0625,51.45,0.0,823.2,0.0
6446,0.0625,36.6,1.0,585.6,16.0
6447,0.0625,1.7,0.0,27.2,0.0
6448,0.0625,4.1,0.0,65.6,0.0
6449,0.0625,1.75,0.0,28.0,0.0
6450,0.0625,0.15,0.0,2.4,0.0
6451,0.0625,30.95,0.0,495.2,0.0
6452,0.0625,32.5,1.0,520.0,16.0
6453,0.0625,5.7,0.0,91.2,0.0
6454,0.0625,35.9,2.0,574.4,32.0
6455,0.0625,25.9,2.0,414.4,32.0
6456,0.0625,27.2,6.0,435.2,96.0
6457,0.0625,50.6,0.0,809.6,0.0
6458,0.0625,24.8,0.0,396.8,0.0
6459,0.0625,84.4,3.0,1350.4,48.0
6460,0.0625,148.7,7.0,2379.2,112.0
6461,0.0625,76.4,0.0,1222.4,0.0
6462,0.0625,70.05,0.0,1120.8,0.0
6463,0.0625,57.7,2.0,923.2,32.0
6464,0.0625,71.25,0.0,1140.0,0.0
6465,0.0625,145.15,1.0,2322.4,16.0
6466,0.0625,165.75,0.0,2652.0,0.0
6467,0.0625,140.2,1.0,2243.2,16.0
6468,0.0625,201.05,3.0,3216.8,48.0
6469,0.0625,212.25,1.0,3396.0,16.0
6470,0.0625,130.95,0.0,2095.2,0.0
6471,0.0625,136.5,3.0,2184.0,48.0
6472,0.0625,79.85,2.0,1277.6,32.0
6473,0.0625,69.7,1.0,1115.2,16.0
6474,0.0625,78.8,0.0,1260.8,0.0
6475,0.0625,92.55,2.0,1480.8,32.0
6476,0.0625,88.55,1.0,1416.8,16.0
6477,0.0625,70.9,0.0,1134.4,0.0
6478,0.0625,67.15,0.0,1074.4,0.0
6479,0.0625,77.35,0.0,1237.6,0.0
6480,0.0625,52.0,0.0,832.0,0.0
6481,0.0625,50.6,1.0,809.6,16.0
6482,0.0625,55.3,0.0,884.8,0.0
6483,0.0625,163.25,2.0,2612.0,32.0
6484,0.0625,93.35,1.0,1493.6,16.0
6485,0.0625,55.9,1.0,894.4,16.0
6486,0.0625,103.5,1.0,1656.0,16.0
6487,0.0625,51.15,0.0,818.4,0.0
6488,0.0625,39.2,0.0,627.2,0.0
6489,0.0625,38.2,2.0,611.2,32.0
6490,0.0625,34.5,9.0,552.0,144.0
6491,0.0625,20.1,0.0,321.6,0.0
6492,0.0625,30.3,0.0,484.8,0.0
6493,0.0625,102.1,4.0,1633.6,64.0
6494,0.0625,61.65,0.0,986.4,0.0
6495,0.0625,46.45,2.0,743.2,32.0
6496,0.0625,80.55,3.0,1288.8,48.0
6497,0.0625,38.6,1.0,617.6,16.0
6498,0.0625,21.25,1.0,340.0,16.0
6499,0.0625,16.35,3.0,261.6,48.0
6500,0.0625,14.3,0.0,228.8,0.0
6501,0.0625,28.7,2.0,459.2,32.0
6502,0.0625,29.2,1.0,467.2,16.0
6503,0.0625,47.6,0.0,761.6,0.0
6504,0.0625,105.75,0.0,1692.0,0.0
6505,0.0625,156.75,6.0,2508.0,96.0
6506,0.0625,72.8,1.0,1164.8,16.0
6507,0.0625,104.65,2.0,1674.4,32.0
6508,0.0625,72.75,4.0,1164.0,64.0
6509,0.0625,90.8,0.0,1452.8,0.0
6510,0.0625,94.95,0.0,1519.2,0.0
6511,0.0625,218.4,6.0,3494.4,96.0
6512,0.0625,122.8,0.0,1964.8,0.0
6513,0.0625,98.7,0.0,1579.2,0.0
6514,0.0625,47.8,0.0,764.8,0.0
6515,0.0625,37.05,0.0,592.8,0.0
6516,0.0625,70.6,0.0,1129.6,0.0
6517,0.0625,66.0,1.0,1056.0,16.0
6518,0.0625,64.4,1.0,1030.4,16.0
6519,0.0625,154.75,2.0,2476.0,32.0
6520,0.0625,20.6,0.0,329.6,0.0
6541,0.0625,0.75,0.0,12.0,0.0
6543,0.0625,13.75,1.0,220.0,16.0
6544,0.0625,70.4,2.0,1126.4,32.0
6545,0.0625,10.35,1.0,165.6,16.0
6546,0.0625,158.75,2.0,2540.0,32.0
6547,0.0625,134.55,3.0,2152.8,48.0
6548,0.0625,325.85,6.0,5213.6,96.0
6549,0.0625,90.65,0.0,1450.4,0.0
6550,0.0625,20.6,0.0,329.6,0.0
6551,0.0625,130.9,0.0,2094.4,0.0
6552,0.0625,72.9,0.0,1166.4,0.0
6553,0.0625,16.35,0.0,261.6,0.0
6554,0.0625,35.65,0.0,570.4,0.0
6555,0.0625,5.6,0.0,89.6,0.0
6556,0.0625,46.15,1.0,738.4,16.0
6557,0.0625,0.75,0.0,12.0,0.0
6558,0.0625,0.75,0.0,12.0,0.0
6559,0.0625,3.3,0.0,52.8,0.0
6561,0.0625,19.85,0.0,317.6,0.0
6562,0.0625,0.9500000000000001,0.0,15.200000000000001,0.0
6563,0.0625,0.0,1.0,0.0,16.0
6564,0.0625,38.85,1.0,621.6,16.0
6565,0.0625,8.0,0.0,128.0,0.0
6566,0.0625,8.5,1.0,136.0,16.0
6567,0.0625,57.5,5.0,920.0,80.0
6568,0.0625,59.55,3.0,952.8,48.0
6569,0.0625,95.85,3.0,1533.6,48.0
6570,0.0625,92.45,2.0,1479.2,32.0
6571,0.0625,86.2,0.0,1379.2,0.0
6572,0.0625,77.6,0.0,1241.6,0.0
6573,0.0625,73.25,0.0,1172.0,0.0
6574,0.0625,63.4,0.0,1014.4,0.0
6575,0.0625,114.25,3.0,1828.0,48.0
6576,0.0625,165.7,1.0,2651.2,16.0
6577,0.0625,157.95,1.0,2527.2,16.0
6578,0.0625,567.6,9.0,9081.6,144.0
6579,0.0625,159.1,0.0,2545.6,0.0
6580,0.0625,97.35,0.0,1557.6,0.0
6581,0.0625,118.25,0.0,1892.0,0.0
6582,0.0625,60.75,0.0,972.0,0.0
6583,0.0625,68.4,1.0,1094.4,16.0
6584,0.0625,112.05,4.0,1792.8,64.0
6585,0.0625,152.9,4.0,2446.4,64.0
6586,0.0625,71.0,0.0,1136.0,0.0
6587,0.0625,75.25,0.0,1204.0,0.0
6588,0.0625,48.4,0.0,774.4,0.0
6589,0.0625,90.4,2.0,1446.4,32.0
6590,0.0625,99.25,3.0,1588.0,48.0
6591,0.0625,89.55,1.0,1432.8,16.0
6592,0.0625,146.0,2.0,2336.0,32.0
6593,0.0625,64.9,1.0,1038.4,16.0
6594,0.0625,84.5,0.0,1352.0,0.0
6595,0.0625,59.3,1.0,948.8,16.0
6596,0.0625,12.1,3.0,193.6,48.0
6597,0.0625,14.35,0.0,229.6,0.0
6598,0.0625,13.55,3.0,216.8,48.0
6599,0.0625,1.8,0.0,28.8,0.0
6600,0.0625,23.6,0.0,377.6,0.0
6601,0.0625,21.0,0.0,336.0,0.0
6602,0.0625,55.1,2.0,881.6,32.0
6603,0.0625,43.8,0.0,700.8,0.0
6604,0.0625,46.5,3.0,744.0,48.0
6605,0.0625,86.55,1.0,1384.8,16.0
6606,0.0625,53.15,0.0,850.4,0.0
6607,0.0625,53.9,3.0,862.4,48.0
6608,0.0625,7.95,0.0,127.2,0.0
6609,0.0625,16.0,2.0,256.0,32.0
6610,0.0625,29.25,2.0,468.0,32.0
6611,0.0625,38.6,0.0,617.6,0.0
6612,0.0625,70.05,0.0,1120.8,0.0
6613,0.0625,115.5,1.0,1848.0,16.0
6614,0.0625,134.05,3.0,2144.8,48.0
6615,0.0625,129.15,3.0,2066.4,48.0
6616,0.0625,112.9,0.0,1806.4,0.0
6617,0.0625,131.1,3.0,2097.6,48.0
6618,0.0625,183.8,4.0,2940.8,64.0
6619,0.0625,202.6,4.0,3241.6,64.0
6620,0.0625,88.0,1.0,1408.0,16.0
6621,0.0625,119.35,0.0,1909.6,0.0
6622,0.0625,61.25,1.0,980.0,16.0
6623,0.0625,51.9,0.0,830.4,0.0
6624,0.0625,84.55,0.0,1352.8,0.0
6625,0.0625,121.85,0.0,1949.6,0.0
6626,0.0625,55.05,1.0,880.8,16.0
6627,0.0625,24.55,1.0,392.8,16.0
6628,0.0625,9.8,0.0,156.8,0.0
6629,0.0625,11.7,0.0,187.2,0.0
6651,0.0625,3.35,0.0,53.6,0.0
6653,0.0625,3.4,0.0,54.4,0.0
6654,0.0625,81.5,0.0,1304.0,0.0
6655,0.0625,171.7,6.0,2747.2,96.0
6656,0.0625,232.1,3.0,3713.6,48.0
6657,0.0625,104.0,0.0,1664.0,0.0
6658,0.0625,36.45,0.0,583.2,0.0
6659,0.0625,3.55,0.0,56.8,0.0
6661,0.0625,40.55,0.0,648.8,0.0
6662,0.0625,226.7,1.0,3627.2,16.0
6663,0.0625,12.3,0.0,196.8,0.0
6664,0.0625,43.55,0.0,696.8,0.0
6665,0.0625,3.15,0.0,50.4,0.0
6666,0.0625,0.15,0.0,2.4,0.0
6667,0.0625,5.4,0.0,86.4,0.0
6669,0.0625,0.15,0.0,2.4,0.0
6671,0.0625,19.95,0.0,319.2,0.0
6672,0.0625,6.95,0.0,111.2,0.0
6673,0.0625,1.4,0.0,22.4,0.0
6675,0.0625,43.6,2.0,697.6,32.0
6676,0.0625,54.6,4.0,873.6,64.0
6677,0.0625,70.85,0.0,1133.6,0.0
6678,0.0625,46.35,0.0,741.6,0.0
6679,0.0625,73.0,2.0,1168.0,32.0
6680,0.0625,79.7,2.0,1275.2,32.0
6681,0.0625,69.25,0.0,1108.0,0.0
6682,0.0625,63.15,0.0,1010.4,0.0
6683,0.0625,99.1,2.0,1585.6,32.0
6684,0.0625,160.1,2.0,2561.6,32.0
6685,0.0625,154.9,1.0,2478.4,16.0
6686,0.0625,149.75,2.0,2396.0,32.0
6687,0.0625,282.3,4.0,4516.8,64.0
6688,0.0625,99.5,0.0,1592.0,0.0
6689,0.0625,113.95,0.0,1823.2,0.0
6690,0.0625,117.8,1.0,1884.8,16.0
6691,0.0625,96.35,2.0,1541.6,32.0
6692,0.0625,100.95,0.0,1615.2,0.0
6693,0.0625,83.55,0.0,1336.8,0.0
6694,0.0625,111.7,3.0,1787.2,48.0
6695,0.0625,97.45,1.0,1559.2,16.0
6696,0.0625,34.8,0.0,556.8,0.0
6697,0.0625,66.15,2.0,1058.4,32.0
6698,0.0625,74.1,0.0,1185.6,0.0
6699,0.0625,169.55,2.0,2712.8,32.0
6700,0.0625,55.0,1.0,880.0,16.0
6701,0.0625,169.3,2.0,2708.8,32.0
6702,0.0625,46.3,0.0,740.8,0.0
6703,0.0625,42.45,0.0,679.2,0.0
6704,0.0625,47.35,0.0,757.6,0.0
6705,0.0625,6.2,0.0,99.2,0.0
6706,0.0625,0.75,0.0,12.0,0.0
6707,0.0625,0.15,0.0,2.4,0.0
6709,0.0625,1.0,0.0,16.0,0.0
6710,0.0625,25.0,5.0,400.0,80.0
6711,0.0625,43.95,3.0,703.2,48.0
6712,0.0625,43.6,0.0,697.6,0.0
6713,0.0625,35.1,2.0,561.6,32.0
6714,0.0625,62.5,1.0,1000.0,16.0
6715,0.0625,53.9,1.0,862.4,16.0
6716,0.0625,47.25,1.0,756.0,16.0
6717,0.0625,39.7,1.0,635.2,16.0
6718,0.0625,14.15,1.0,226.4,16.0
6719,0.0625,42.55,1.0,680.8,16.0
6720,0.0625,45.2,0.0,723.2,0.0
6721,0.0625,81.2,0.0,1299.2,0.0
6722,0.0625,120.25,2.0,1924.0,32.0
6723,0.0625,127.6,2.0,2041.6,32.0
6724,0.0625,138.1,4.0,2209.6,64.0
6725,0.0625,122.95,0.0,1967.2,0.0
6726,0.0625,188.9,4.0,3022.4,64.0
6727,0.0625,338.0,3.0,5408.0,48.0
6728,0.0625,80.7,0.0,1291.2,0.0
6729,0.0625,91.8,0.0,1468.8,0.0
6730,0.0625,78.0,0.0,1248.0,0.0
6731,0.0625,80.5,0.0,1288.0,0.0
6732,0.0625,73.5,1.0,1176.0,16.0
6733,0.0625,76.5,0.0,1224.0,0.0
6734,0.0625,31.65,2.0,506.4,32.0
6735,0.0625,24.15,0.0,386.4,0.0
6736,0.0625,0.8999999999999999,0.0,14.399999999999999,0.0
6737,0.0625,1.0999999999999999,0.0,17.599999999999998,0.0
6738,0.0625,5.25,0.0,84.0,0.0
6739,0.0625,0.5,0.0,8.0,0.0
6763,0.0625,18.85,2.0,301.6,32.0
6764,0.0625,100.75,0.0,1612.0,0.0
6765,0.0625,116.05,0.0,1856.8,0.0
6766,0.0625,86.7,0.0,1387.2,0.0
6769,0.0625,0.5,0.0,8.0,0.0
6770,0.0625,0.3,0.0,4.8,0.0
6771,0.0625,81.95,1.0,1311.2,16.0
6772,0.0625,158.35,0.0,2533.6,0.0
6773,0.0625,12.65,0.0,202.4,0.0
6776,0.0625,1.95,0.0,31.2,0.0
6777,0.0625,0.75,0.0,12.0,0.0
6779,0.0625,0.65,0.0,10.4,0.0
6780,0.0625,19.2,0.0,307.2,0.0
6781,0.0625,179.9,0.0,2878.4,0.0
6782,0.0625,1.7,0.0,27.2,0.0
6783,0.0625,10.15,1.0,162.4,16.0
6784,0.0625,35.15,1.0,562.4,16.0
6785,0.0625,54.85,0.0,877.6,0.0
6786,0.0625,65.3,1.0,1044.8,16.0
6787,0.0625,74.0,0.0,1184.0,0.0
6788,0.0625,143.25,2.0,2292.0,32.0
6789,0.0625,89.35,5.0,1429.6,80.0
6790,0.0625,95.1,0.0,1521.6,0.0
6791,0.0625,90.95,1.0,1455.2,16.0
6792,0.0625,56.75,0.0,908.0,0.0
6793,0.0625,72.45,0.0,1159.2,0.0
6794,0.0625,116.65,1.0,1866.4,16.0
6795,0.0625,130.75,0.0,2092.0,0.0
6796,0.0625,138.25,4.0,2212.0,64.0
6797,0.0625,234.45,6.0,3751.2,96.0
6798,0.0625,86.95,0.0,1391.2,0.0
6799,0.0625,145.9,3.0,2334.4,48.0
6800,0.0625,92.05,2.0,1472.8,32.0
6801,0.0625,59.85,0.0,957.6,0.0
6802,0.0625,89.6,1.0,1433.6,16.0
6803,0.0625,83.5,3.0,1336.0,48.0
6804,0.0625,99.95,6.0,1599.2,96.0
6805,0.0625,29.05,0.0,464.8,0.0
6806,0.0625,59.75,0.0,956.0,0.0
6807,0.0625,46.45,0.0,743.2,0.0
6808,0.0625,95.05,0.0,1520.8,0.0
6809,0.0625,130.35,4.0,2085.6,64.0
6810,0.0625,48.55,0.0,776.8,0.0
6811,0.0625,75.1,1.0,1201.6,16.0
6812,0.0625,49.8,2.0,796.8,32.0
6813,0.0625,49.4,1.0,790.4,16.0
6814,0.0625,1.5,0.0,24.0,0.0
6816,0.0625,8.7,0.0,139.2,0.0
6817,0.0625,0.3,0.0,4.8,0.0
6819,0.0625,31.05,6.0,496.8,96.0
6820,0.0625,116.45,0.0,1863.2,0.0
6821,0.0625,47.8,1.0,764.8,16.0
6822,0.0625,55.4,1.0,886.4,16.0
6823,0.0625,154.35,6.0,2469.6,96.0
6824,0.0625,73.45,0.0,1175.2,0.0
6825,0.0625,78.3,2.0,1252.8,32.0
6826,0.0625,125.35,1.0,2005.6,16.0
6827,0.0625,85.95,6.0,1375.2,96.0
6828,0.0625,56.3,3.0,900.8,48.0
6829,0.0625,81.95,1.0,1311.2,16.0
6830,0.0625,138.2,3.0,2211.2,48.0
6831,0.0625,122.75,1.0,1964.0,16.0
6832,0.0625,157.85,1.0,2525.6,16.0
6833,0.0625,170.3,3.0,2724.8,48.0
6834,0.0625,337.85,8.0,5405.6,128.0
6835,0.0625,177.95,0.0,2847.2,0.0
6836,0.0625,117.1,0.0,1873.6,0.0
6837,0.0625,101.05,0.0,1616.8,0.0
6838,0.0625,85.0,0.0,1360.0,0.0
6839,0.0625,87.3,0.0,1396.8,0.0
6840,0.0625,128.15,1.0,2050.4,16.0
6841,0.0625,139.3,2.0,2228.8,32.0
6842,0.0625,76.8,1.0,1228.8,16.0
6843,0.0625,10.4,0.0,166.4,0.0
6844,0.0625,0.8,0.0,12.8,0.0
6845,0.0625,15.05,0.0,240.8,0.0
6846,0.0625,2.05,0.0,32.8,0.0
6848,0.0625,3.5,0.0,56.0,0.0
6849,0.0625,2.85,0.0,45.6,0.0
6850,0.0625,0.5,0.0,8.0,0.0
6870,0.0625,3.2,0.0,51.2,0.0
6873,0.0625,0.6,0.0,9.6,0.0
6874,0.0625,67.25,5.0,1076.0,80.0
6875,0.0625,2.0,0.0,32.0,0.0
6877,0.0625,6.15,0.0,98.4,0.0
6878,0.0625,0.15,0.0,2.4,0.0
6880,0.0625,47.65,0.0,762.4,0.0
6881,0.0625,198.9,0.0,3182.4,0.0
6882,0.0625,84.0,2.0,1344.0,32.0
6885,0.0625,2.4,0.0,38.4,0.0
6886,0.0625,33.05,0.0,528.8,0.0
6887,0.0625,1.55,0.0,24.8,0.0
6888,0.0625,19.35,0.0,309.6,0.0
6889,0.0625,202.2,0.0,3235.2,0.0
6890,0.0625,115.4,0.0,1846.4,0.0
6891,0.0625,225.15,2.0,3602.4,32.0
6892,0.0625,20.0,0.0,320.0,0.0
6893,0.0625,20.3,0.0,324.8,0.0
6894,0.0625,59.8,1.0,956.8,16.0
6895,0.0625,106.7,2.0,1707.2,32.0
6896,0.0625,138.85,3.0,2221.6,48.0
6897,0.0625,75.9,1.0,1214.4,16.0
6898,0.0625,137.35,8.0,2197.6,128.0
6899,0.0625,90.65,2.0,1450.4,32.0
6900,0.0625,76.8,0.0,1228.8,0.0
6901,0.0625,48.05,0.0,768.8,0.0
6902,0.0625,56.25,0.0,900.0,0.0
6903,0.0625,122.7,0.0,1963.2,0.0
6904,0.0625,192.25,2.0,3076.0,32.0
6905,0.0625,171.05,0.0,2736.8,0.0
6906,0.0625,401.2,10.0,6419.2,160.0
6907,0.0625,151.05,1.0,2416.8,16.0
6908,0.0625,66.5,0.0,1064.0,0.0
6909,0.0625,88.45,1.0,1415.2,16.0
6910,0.0625,94.0,3.0,1504.0,48.0
6911,0.0625,89.0,2.0,1424.0,32.0
6912,0.0625,75.5,3.0,1208.0,48.0
6913,0.0625,45.65,2.0,730.4,32.0
6914,0.0625,82.55,2.0,1320.8,32.0
6915,0.0625,45.95,0.0,735.2,0.0
6916,0.0625,48.7,0.0,779.2,0.0
6917,0.0625,85.2,0.0,1363.2,0.0
6918,0.0625,226.8,5.0,3628.8,80.0
6919,0.0625,102.25,0.0,1636.0,0.0
6920,0.0625,64.6,0.0,1033.6,0.0
6921,0.0625,41.7,1.0,667.2,16.0
6922,0.0625,44.25,2.0,708.0,32.0
6923,0.0625,49.75,0.0,796.0,0.0
6924,0.0625,8.75,2.0,140.0,32.0
6927,0.0625,1.0,0.0,16.0,0.0
6928,0.0625,15.7,7.0,251.2,112.0
6929,0.0625,70.6,3.0,1129.6,48.0
6930,0.0625,82.55,0.0,1320.8,0.0
6931,0.0625,70.05,4.0,1120.8,64.0
6932,0.0625,102.6,1.0,1641.6,16.0
6933,0.0625,54.4,0.0,870.4,0.0
6934,0.0625,66.8,0.0,1068.8,0.0
6935,0.0625,39.65,2.0,634.4,32.0
6936,0.0625,68.4,2.0,1094.4,32.0
6937,0.0625,88.6,0.0,1417.6,0.0
6938,0.0625,120.15,5.0,1922.4,80.0
6939,0.0625,128.65,0.0,2058.4,0.0
6940,0.0625,158.65,1.0,2538.4,16.0
